,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
222,Claire : I think that what we need is more houses,Claire : that’s fair enough,what we need is more houses,that’s fair enough,Default Inference,nodeset6269,42280,42286,116877,False,Claire,Claire,Claire
223,Romin :  eighteen plus're kind of overgrown children,Claire : and I want to encourage a society that treats people as grown ups; that allows them to grow up,eighteen plus're kind of overgrown children,Claire wants to encourage a society that treats people as grown ups; that allows them to grow up,Default Conflict,nodeset6269,42204,42209,116879,False,Romin,Claire,Claire
224,"Claire : That’s not good, is it?",Romin :  Well it sort of goes back to the hypothetical couple living with their parents that Cameron spoke about in his speech on Monday. This couple who will say to me that I’m very angry that I see these other people,That’s not good,it sort of goes back to the hypothetical couple living with their parents that Cameron spoke about in his speech on Monday. This couple who will say to Romin that I’m very angry that Romin sees these other people,Default Conflict,nodeset6269,42238,42244,116883,False,Claire,Romin,Romin
225,"people : If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on",Claire : I think that’s overstating it,"If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on",that’s overstating it,Default Conflict,nodeset6269,116886,42274,116895,False,people,Claire,Claire
226,"people : If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on",Claire : I think that what we need is more houses,"If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on",what we need is more houses,Default Rephrase,nodeset6269,116886,42280,116898,False,people,Claire,Claire
227,Neil : but I think we should move towards a system which is more based on what you deserve,Neil : Britain actually is quite unusual internationally,we should move towards a system which is more based on what you deserve,Britain actually is quite unusual internationally,Default Inference,nodeset6270,42332,42338,116909,False,Neil,Neil,Neil
228,Neil : Britain actually is quite unusual internationally,Neil : as it’s moved the furthest away of any of the industrialised countries from a contributory system where what you’ve paid in is what you get out,Britain actually is quite unusual internationally,it’s moved the furthest away of any of the industrialised countries from a contributory system where what you’ve paid in is what you get out,Default Inference,nodeset6270,42338,42344,116913,True,Neil,Neil,Neil
229,Neil : Britain actually is quite unusual internationally,Neil : In most other countries there’s something like an unemployment insurance,Britain actually is quite unusual internationally,In most other countries there’s something like an unemployment insurance,Default Inference,nodeset6270,42338,42350,116913,True,Neil,Neil,Neil
230,Neil : That was the way our system was supposed to work as well,Neil : that’s what William Beveridge wanted when he was designing the welfare state,That was the way our system was supposed to work as well,that’s what William Beveridge wanted when he was designing the welfare state,Default Inference,nodeset6270,42359,42363,116921,False,Neil,Neil,Neil
231,Neil : that’s what William Beveridge wanted when he was designing the welfare state,Neil : He thought about having this two-tier system,that’s what William Beveridge wanted when he was designing the welfare state,William Beveridge thought about having this two-tier system,Default Inference,nodeset6270,42363,116923,116926,False,Neil,Neil,Neil
232,Neil : So Britain is actually very unusual compared to other countries,Neil : but we never properly put that into operation,Britain is actually very unusual compared to other countries,we never properly put that into operation,Default Inference,nodeset6270,42381,42375,116931,False,Neil,Neil,Neil
233,"Michael : Should the welfare state, in your view, be about what people need, or what they deserve?",Neil :  Well it should be about a bit of both,the welfare state should be about what people need/what they deserve,it should be about a bit of both,Default Rephrase,nodeset6270,42325,42328,116933,True,Michael,Neil,Neil
234,"Michael : Should the welfare state, in your view, be about what people need, or what they deserve?",Neil : but I think we should move towards a system which is more based on what you deserve,the welfare state should be about what people need/what they deserve,we should move towards a system which is more based on what you deserve,Default Rephrase,nodeset6270,42325,42332,116933,True,Michael,Neil,Neil
235,"Neil : so if you have become unemployed and you’ve paid in in the past, you’ll get a more generous rate of benefits than people who haven’t paid in",Neil : In most other countries there’s something like an unemployment insurance,"if you have become unemployed and you’ve paid in in the past, you’ll get a more generous rate of benefits than people who haven’t paid in",In most other countries there’s something like an unemployment insurance,Default Inference,nodeset6270,42353,42350,116935,False,Neil,Neil,Neil
236,Neil : Britain actually is quite unusual internationally,Neil : That was the way our system was supposed to work as well,Britain actually is quite unusual internationally,That was the way our system was supposed to work as well,Default Inference,nodeset6270,42338,42359,116913,True,Neil,Neil,Neil
237,Neil : Britain actually is quite unusual internationally,Neil : He thought about having this two-tier system,Britain actually is quite unusual internationally,William Beveridge thought about having this two-tier system,Default Inference,nodeset6270,42338,116923,116913,True,Neil,Neil,Neil
238,Neil : Britain actually is quite unusual internationally,Neil : but we never properly put that into operation,Britain actually is quite unusual internationally,we never properly put that into operation,Default Inference,nodeset6270,42338,42375,116913,True,Neil,Neil,Neil
239,"Clifford : If we’re returning to the notion of the deserving and the undeserving poor, what happens to the children of the undeserving?",Clifford : I’m thinking particularly of the fourth child in David Cameron’s Chinese style three-child policy. Are they undeserving?,"If we’re returning to the notion of the deserving and the undeserving poor, xxx happens to the children of the undeserving",the fourth child in David Cameron’s Chinese style three-child policy is not undeserving,Default Rephrase,nodeset6271,42387,42390,116940,False,Clifford,Clifford,Clifford
240,"Neil : What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things","Neil : How do we move from a policy that we’ve been pursuing for quite a long time, of trying to fight poverty mainly by giving people more in cash benefits, which solves the problem today, to a policy which is more about solving the problem over the long run by moving more people into work, reducing unemployment","What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things","xxx is how we move from a policy that we’ve been pursuing for quite a long time, of trying to fight poverty mainly by giving people more in cash benefits, which solves the problem today, to a policy which is more about solving the problem over the long run by moving more people into work, reducing unemployment",Default Rephrase,nodeset6271,42400,42406,116947,False,Neil,Neil,Neil
241,Clifford : I’m thinking particularly of the fourth child in David Cameron’s Chinese style three-child policy. Are they undeserving?,Neil : I don’t think these terms ‘deserving’ or ‘undeserving’ are particularly helpful,the fourth child in David Cameron’s Chinese style three-child policy is not undeserving,these terms ‘deserving’ or ‘undeserving’ are not particularly helpful,Default Rephrase,nodeset6271,42390,42396,116950,False,Clifford,Neil,Neil
242,"Neil : What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things",Neil : I don’t think these terms ‘deserving’ or ‘undeserving’ are particularly helpful,"What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things",these terms ‘deserving’ or ‘undeserving’ are not particularly helpful,Default Inference,nodeset6271,42400,42396,116952,False,Neil,Neil,Neil
243,"Clifford :  Isn’t the truth that there’s quite a substantial element of blame of the people who are so called ‘undeserving’, even if you don’t accept the term?",Neil : I would accept that in the media there is quite a lot of blame,"there’s quite a substantial element of blame of the people who are so called ‘undeserving’, even if Neil doesn't accept the term",in the media there is quite a lot of blame,Default Inference,nodeset6272,42412,42418,116959,False,Clifford,Neil,Neil
244,"Neil : and we need to think about how to describe the problem, and understand the problem accurately",Neil : I would accept that in the media there is quite a lot of blame,"we need to think about how to describe the problem, and understand the problem accurately",in the media there is quite a lot of blame,Default Inference,nodeset6272,42424,42418,116963,False,Neil,Neil,Neil
245,Clifford : we don’t want to blame them for that,"Clifford : It’s been done to them, not done by them",we don’t want to blame them for that,"It’s been done to them, not done by them",Default Inference,nodeset6272,42513,42517,116971,False,Clifford,Clifford,Clifford
246,"Neil : and we need to think about how to describe the problem, and understand the problem accurately",,"we need to think about how to describe the problem, and understand the problem accurately",people :it's ‘scroungers’,Default Inference,nodeset6272,42424,116975,116981,True,Neil,,Neil
247,people :it's ‘scroungers’,Neil : and I don’t think that’s right,it is ‘scroungers,that’s not right,Default Conflict,nodeset6272,116973,116983,116988,False,people,Neil,Neil
248,"Neil : and we need to think about how to describe the problem, and understand the problem accurately",Neil : and I don’t think that’s right,"we need to think about how to describe the problem, and understand the problem accurately",that’s not right,Default Inference,nodeset6272,42424,116983,116981,True,Neil,Neil,Neil
249,Neil : and I don’t think that’s right,"Neil : The way I would describe a lot of the people I’ve met who have been long term unemployed is kind of defeated, kind of depressed",that’s not right,"The way Neil would describe a lot of the people Neil's met who have been long term unemployed is kind of defeated, kind of depressed",Default Inference,nodeset6272,116983,42436,116991,False,Neil,Neil,Neil
250,Neil : it is true,Neil : For example the Department of Work and Pensions did a survey of people who have been on benefits a couple of years ago,it is true,the Department of Work and Pensions did a survey of people who have been on benefits a couple of years ago,Default Inference,nodeset6272,116996,117005,117014,True,Neil,Neil,Neil
251,Neil : it is true,Neil : and they found that 11% of people who were on benefits said that they felt fully justified being on benefits and have discovered that life without the added complication of work has much to recommend it,it is true,they found that 11% of people who were on benefits said that they felt fully justified being on benefits and have discovered that life without the added complication of work has much to recommend it,Default Inference,nodeset6272,116996,117009,117014,True,Neil,Neil,Neil
252,Neil : it is true,Neil : Another 9% felt that to work or claim benefits is just a choice you should be free to make,it is true,Another 9% felt that to work or claim benefits is just a choice you should be free to make,Default Inference,nodeset6272,116996,117015,117014,True,Neil,Neil,Neil
253,Neil : it is true,Neil : and another 11% on top of that said that job searching is not that urgent because they need to make the most of the benefits of not working,it is true,another 11% on top of that said that job searching is not that urgent because they need to make the most of the benefits of not working,Default Inference,nodeset6272,116996,117019,117014,True,Neil,Neil,Neil
254,Neil : So you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,Neil : and they found that 11% of people who were on benefits said that they felt fully justified being on benefits and have discovered that life without the added complication of work has much to recommend it,you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,they found that 11% of people who were on benefits said that they felt fully justified being on benefits and have discovered that life without the added complication of work has much to recommend it,Default Inference,nodeset6272,42454,117009,117025,True,Neil,Neil,Neil
255,Neil : So you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,Neil : Another 9% felt that to work or claim benefits is just a choice you should be free to make,you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,Another 9% felt that to work or claim benefits is just a choice you should be free to make,Default Inference,nodeset6272,42454,117015,117025,True,Neil,Neil,Neil
256,Neil : So you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,Neil : and another 11% on top of that said that job searching is not that urgent because they need to make the most of the benefits of not working,you’ve got about 30% of claimants who’ve got some sort of attitudinal problem,another 11% on top of that said that job searching is not that urgent because they need to make the most of the benefits of not working,Default Inference,nodeset6272,42454,117019,117025,True,Neil,Neil,Neil
257,people :it's ‘scroungers’,Neil :  but let’s not just call them ‘scroungers’,it is ‘scroungers,let’s not just call them ‘scroungers’,Default Conflict,nodeset6272,116973,42460,117028,False,people,Neil,Neil
258,"Neil : The way I would describe a lot of the people I’ve met who have been long term unemployed is kind of defeated, kind of depressed",Neil : they are somehow or another demoralized and broken,"The way Neil would describe a lot of the people Neil's met who have been long term unemployed is kind of defeated, kind of depressed",they are somehow or another demoralized and broken,Default Rephrase,nodeset6272,42436,117030,117038,False,Neil,Neil,Neil
259,Clifford : we don’t want to blame them for that,Clifford : I mean that does seem to correspond to the reality,we don’t want to blame them for that,that does seem to correspond to the reality,Default Inference,nodeset6272,42513,42507,117045,False,Clifford,Clifford,Clifford
260,Neil : he’d lost his job at Tesco,Neil :  mainly because he wasn’t turning up to work on time,the young guy’d lost his job at Tesco,the young guy wasn’t turning up to work on time,Default Inference,nodeset6273,117048,117051,117054,True,Neil,Neil,Neil
261,Neil : which is mainly because he was smoking a lot of spliff,"some people : This guy’s just a scrounger, he needs a kick up the backside to get going",the young guy was smoking a lot of spliff,"This guy’s just a scrounger, he needs a kick up the backside to get going",Default Inference,nodeset6273,117056,42545,117063,False,Neil,some people,some people
262,"Neil : Actually, we need to think about, how we have a more paternalist system for people like that","Neil : If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy","we need to think about, how we have a more paternalist system for people like that","If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy",Default Inference,nodeset6273,42553,42559,117069,False,Neil,Neil,Neil
263,"Neil : If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy",Neil : We’d still be much better off,"If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy",We’d still be much better off,Default Rephrase,nodeset6273,42559,42564,117073,False,Neil,Neil,Neil
264,Clifford : But you agree that there’s been a transfer?,Neil : 	No,there’s been a transfer,there has not been a transfer,Default Conflict,nodeset6273,42585,42591,117081,False,Clifford,Neil,Neil
265,Neil : 	No,"Neil : I think what’s happened is, there’s been a huge and permanent increase in the number of people who are unemployed",there has not been a transfer,"what’s happened is, there’s been a huge and permanent increase in the number of people who are unemployed",Default Inference,nodeset6273,42591,42642,117085,True,Neil,Neil,Neil
266,Neil : 	No,"Neil : We kidded ourselves during the last decade that we’d solved the problem of unemployment,",there has not been a transfer,"We kidded ourselves during the last decade that we’d solved the problem of unemployment,",Default Inference,nodeset6273,42591,42648,117085,True,Neil,Neil,Neil
267,"Neil : We kidded ourselves during the last decade that we’d solved the problem of unemployment,","Neil : because we were just looking at the claimant count, a very narrow measure of unemployment","We kidded ourselves during the last decade that we’d solved the problem of unemployment,","we were just looking at the claimant count, a very narrow measure of unemployment",Default Inference,nodeset6273,42648,42651,117090,True,Neil,Neil,Neil
268,"Neil : We kidded ourselves during the last decade that we’d solved the problem of unemployment,","Neil : If you look at the wider measure of all the people on benefits: the people on incapacity benefit, the people on income support as well. Actually, even all the way through the years of the debt fuelled boom we had about 5 million people effectively workless","We kidded ourselves during the last decade that we’d solved the problem of unemployment,","If you look at the wider measure of all the people on benefits: the people on incapacity benefit, the people on income support as well. Actually, even all the way through the years of the debt fuelled boom we had about 5 million people effectively workless",Default Inference,nodeset6273,42648,42657,117090,True,Neil,Neil,Neil
269,"Neil : We need to think much harder about how we can make the benefit system, the whole welfare state much more activating, how we can help to get those people into work","Neil : If you look at the wider measure of all the people on benefits: the people on incapacity benefit, the people on income support as well. Actually, even all the way through the years of the debt fuelled boom we had about 5 million people effectively workless","We need to think much harder about how we can make the benefit system, the whole welfare state much more activating, how we can help to get those people into work","If you look at the wider measure of all the people on benefits: the people on incapacity benefit, the people on income support as well. Actually, even all the way through the years of the debt fuelled boom we had about 5 million people effectively workless",Default Inference,nodeset6273,42660,42657,117095,False,Neil,Neil,Neil
270,Neil :  mainly because he wasn’t turning up to work on time,Neil : which is mainly because he was smoking a lot of spliff,the young guy wasn’t turning up to work on time,the young guy was smoking a lot of spliff,Default Inference,nodeset6273,117051,117056,117098,False,Neil,Neil,Neil
271,Neil : he’d lost his job at Tesco,Neil : and he was basically very disorganised,the young guy’d lost his job at Tesco,the young guy was basically very disorganized,Default Inference,nodeset6273,117048,117058,117054,True,Neil,Neil,Neil
272,"some people : This guy’s just a scrounger, he needs a kick up the backside to get going","Neil : Actually, we need to think about, how we have a more paternalist system for people like that","This guy’s just a scrounger, he needs a kick up the backside to get going","we need to think about, how we have a more paternalist system for people like that",Default Conflict,nodeset6273,42545,42553,117100,False,some people,Neil,Neil
273,Neil : We’d still be much better off,"Neil : because we’ve had the benefits, whatever they are, from our family of being set up in such a way that we understand the world of working and how to get on in life",We’d still be much better off,"we’ve had the benefits, whatever they are, from our family of being set up in such a way that we understand the world of working and how to get on in life",Default Inference,nodeset6273,42564,42570,117102,False,Neil,Neil,Neil
274,"Neil : If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy","Clifford : Isn’t the reality that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what you’re really trying to do is to justify that by blaming the poor for their position?","If you took the people around this table this evening, and you took away all of our contacts, our qualifications our great jobs and so on, we’d still have more internal resources than that guy","the reality is that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what Neil's really trying to do is to justify that by blaming the poor for their position",Default Conflict,nodeset6273,42559,42576,117105,False,Neil,Clifford,Clifford
275,"Clifford : Isn’t the reality that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what you’re really trying to do is to justify that by blaming the poor for their position?","Neil : No, I’m not trying to justify anything","the reality is that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what Neil's really trying to do is to justify that by blaming the poor for their position",Neil's not trying to justify anything,Default Conflict,nodeset6273,42576,42579,117111,False,Clifford,Neil,Neil
276,"Clifford : Isn’t the reality that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what you’re really trying to do is to justify that by blaming the poor for their position?",Clifford : But you agree that there’s been a transfer?,"the reality is that in the last ten or twenty years there’s been a massive transfer of wealth from the poor to the rich, and from the young to the old, and that what Neil's really trying to do is to justify that by blaming the poor for their position",there’s been a transfer,Default Rephrase,nodeset6273,42576,42585,117114,False,Clifford,Clifford,Clifford
277,"Neil :  the moral problem is that of how to provide incentives to get people off welfare, into work","Kenan : But if you wanted to pay to work and to create a culture of work, might it not be useful to have work in the first place? To have proper jobs at proper wages in the first place?","the moral problem is that of how to provide incentives to get people off welfare, into work","if you wanted to pay to work and to create a culture of work, it might be useful to have work in the first place, to have proper jobs at proper wages in the first place",Default Conflict,nodeset6274,42666,42671,117120,False,Neil,Kenan,Kenan
278,Neil : I mean it would be wonderful if politicians could just snap their fingers and create millions of jobs,Neil :  that would be great,it would be wonderful if politicians could just snap their fingers and create millions of jobs,that would be great,Default Rephrase,nodeset6274,42680,42686,117128,False,Neil,Neil,Neil
279,"Neil : Maybe we could turn our tax credits, which aren’t really tax credits in the UK, into something you only get paid if you’re working",Neil : that would be a good way of incentivising work,"we could turn our tax credits, which aren’t really tax credits in the UK, into something you only get paid if you’re working",that would be a good way of incentivising work,Default Inference,nodeset6275,42711,42717,117140,False,Neil,Neil,Neil
280,Neil : What do we ask people to do in return for their benefits?,"Neil : But we’ve thought too much, funnily, about the financial incentives to work, and not enough about the conditionality in the system",we ask people to do nothing in return for their benefits,"we’ve thought too much, funnily, about the financial incentives to work, and not enough about the conditionality in the system",Default Inference,nodeset6275,42729,42723,117145,False,Neil,Neil,Neil
281,Neil : And they are right about that,"Neil : because we know that these programs from other countries, they work",they are right about that,"these programs from other countries, they work",Default Inference,nodeset6275,42749,42755,117158,False,Neil,Neil,Neil
282,"Neil : because we know that these programs from other countries, they work",Neil : they really reduce unemployment,"these programs from other countries, they work",they really reduce unemployment,Default Inference,nodeset6275,42755,42761,117162,False,Neil,Neil,Neil
283,Neil : they really reduce unemployment,"Neil : In one of the US states that went the furthest in this in diverting people from being on welfare, they managed at one point to reduce the number of people on benefits by 90%",they really reduce unemployment,"In one of the US states that went the furthest in this in diverting people from being on welfare, they managed at one point to reduce the number of people on benefits by 90%",Example,nodeset6275,42761,42767,117166,False,Neil,Neil,Neil
284,"Kenan  : If that’s the kind of job system that you want, it seems to be a deeply immoral way of dealing with the quest of work, and how people should look at work","Kenan  : Except that when it reduces by 90%- what you meant is that they were all in low paid, part time jobs","If that’s the kind of job system that Neil wants, it seems to be a deeply immoral way of dealing with the quest of work, and how people should look at work","when it reduces by 90%- what Neil meant is that they were all in low paid, part time jobs",Default Inference,nodeset6275,42785,117169,117173,False,Kenan,Kenan,Kenan
285,"Neil : Maybe we could turn our tax credits, which aren’t really tax credits in the UK, into something you only get paid if you’re working","Neil : One is to change the balance of or the generosity of out of work beneifts, maybe spend more on in work benefits like tax credits and so on","we could turn our tax credits, which aren’t really tax credits in the UK, into something you only get paid if you’re working","One is to change the balance of or the generosity of out of work beneifts, maybe spend more on in work benefits like tax credits and so on",Default Inference,nodeset6275,42711,42705,117175,False,Neil,Neil,Neil
286,Neil : and there are two different ways of improving the incentives to work,"Neil : One is to change the balance of or the generosity of out of work beneifts, maybe spend more on in work benefits like tax credits and so on",there are two different ways of improving the incentives to work,"One is to change the balance of or the generosity of out of work beneifts, maybe spend more on in work benefits like tax credits and so on",Default Inference,nodeset6275,42701,42705,117178,False,Neil,Neil,Neil
287,Neil : This is a huge opportunity that we’ve barely begun to explore in the UK system,"Kenan  : Except that when it reduces by 90%- what you meant is that they were all in low paid, part time jobs",This is a huge opportunity that we’ve barely begun to explore in the UK system,"when it reduces by 90%- what Neil meant is that they were all in low paid, part time jobs",Default Conflict,nodeset6275,42773,117169,117184,False,Neil,Kenan,Neil
288,Neil : So there’s two questions here,"Neil : One is, is it moral to ask people to work in a job that doesn’t really pay them that much more than being on benefits?",there’s two questions here,it is / is not moral to ask people to work in a job that doesn’t really pay them that much more than being on benefits,Default Rephrase,nodeset6276,42791,117187,117190,False,Neil,Neil,Neil
289,Neil : I personally think it’s fair as well,"Neil : So, imagine the welfare state did not exist and you became unemployed, and you rely on your friends and family to get by, and then someone comes along and offers you a job but it doesn’t give you more money than your family and friends are going. We would still expect you to take that job",it’s fair,"if the welfare state did not exist and you became unemployed, and you rely on your friends and family to get by, and then someone comes along and offers you a job but it doesn’t give you more money than your family and friends are going. We would still expect you to take that job",Default Inference,nodeset6276,42804,42810,117195,True,Neil,Neil,Neil
290,Neil : I personally think it’s fair as well,"Neil : and that argument is even stronger if the people you’re relying on are not your friends and family, but other people you don’t even know",it’s fair,"that argument is even stronger if the people you’re relying on are not your friends and family, but other people you don’t even know",Default Inference,nodeset6276,42804,42816,117195,True,Neil,Neil,Neil
291,"Kenan : And therefore this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work, does it?","Kenan : After all, nearly two million people t working tax credit, which means that they are in jobs which are so badly paid that they can’t survive, that they require benefits","this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work","nearly two million people t working tax credit, which means that they are in jobs which are so badly paid that they can’t survive, that they require benefits",Default Inference,nodeset6276,42831,42825,117203,False,Kenan,Kenan,Kenan
292,"Kenan : And therefore this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work, does it?","Kenan : Otherwise how do you explain the fact that such a high proportion of people are desperate to work, that work on such low wages that they have to have benefits in order to top them up?","this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work","a high proportion of people are desperate to work, that work on such low wages that they have to have benefits in order to top them up",Default Inference,nodeset6276,42831,42837,117207,False,Kenan,Kenan,Kenan
293,"Kenan : And therefore this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work, does it?","Neil : It does work up to a point insofar as we know that the introduction of tax credits did move some groups, particularly lone parents, that helped to get more of them into employment","this argument as benefits somehow taking people out of jobs, or disincentivising people simply doesn’t work","It does work up to a point insofar that the introduction of tax credits did move some groups, particularly lone parents, that helped to get more of them into employment",Default Conflict,nodeset6276,42831,42843,117211,False,Kenan,Neil,Neil
294,Neil : child tax credit is just like a much more generous version of child benefit,Neil : you don’t need to be working to claim it,child tax credit is just like a much more generous version of child benefit,you don’t need to be working to claim it,Default Inference,nodeset6276,42852,42858,117216,False,Neil,Neil,Neil
295,"Neil : One is, is it moral to ask people to work in a job that doesn’t really pay them that much more than being on benefits?",people : that is fair,it is / is not moral to ask people to work in a job that doesn’t really pay them that much more than being on benefits,that is fair,Default Rephrase,nodeset6276,117187,117218,117225,False,Neil,people,people
296,"Neil : and that argument is even stronger if the people you’re relying on are not your friends and family, but other people you don’t even know",Kenan : But people do take those jobs,"that argument is even stronger if the people you’re relying on are not your friends and family, but other people you don’t even know",people do take those jobs,Default Conflict,nodeset6276,42816,42819,117230,False,Neil,Kenan,Kenan
297,Kenan : But people do take those jobs,"Kenan : After all, nearly two million people t working tax credit, which means that they are in jobs which are so badly paid that they can’t survive, that they require benefits",people do take those jobs,"nearly two million people t working tax credit, which means that they are in jobs which are so badly paid that they can’t survive, that they require benefits",Default Inference,nodeset6276,42819,42825,117232,False,Kenan,Kenan,Kenan
298,"Neil : It does work up to a point insofar as we know that the introduction of tax credits did move some groups, particularly lone parents, that helped to get more of them into employment","Neil : One of the confusing things in Britain is that actually the overwhelming majority of what we call ‘tax credits’, about 30 of the £33bn a year we spend on them is actually spent on stuff that’s actually not at all linked to being in work","It does work up to a point insofar that the introduction of tax credits did move some groups, particularly lone parents, that helped to get more of them into employment","One of the confusing things in Britain is that actually the overwhelming majority of what we call ‘tax credits’, about 30 of the £33bn a year we spend on them is actually spent on stuff that’s actually not at all linked to being in work",Default Inference,nodeset6276,42843,42849,117237,False,Neil,Neil,Neil
299,Neil : child tax credit is just like a much more generous version of child benefit,"Neil : One of the confusing things in Britain is that actually the overwhelming majority of what we call ‘tax credits’, about 30 of the £33bn a year we spend on them is actually spent on stuff that’s actually not at all linked to being in work",child tax credit is just like a much more generous version of child benefit,"One of the confusing things in Britain is that actually the overwhelming majority of what we call ‘tax credits’, about 30 of the £33bn a year we spend on them is actually spent on stuff that’s actually not at all linked to being in work",Default Inference,nodeset6276,42852,42849,117240,False,Neil,Neil,Neil
300,people : we’ve done a lot to improve work incentives financially,Neil : you don’t need to be working to claim it,we’ve done a lot to improve work incentives financially,you don’t need to be working to claim it,Default Conflict,nodeset6276,42864,42858,117248,False,people,Neil,people
301,people : we’ve done a lot to improve work incentives financially,Neil :  we haven’t actually done as much as we could have done,we’ve done a lot to improve work incentives financially,we haven’t actually done as much as we could have done,Default Conflict,nodeset6276,42864,117250,117255,False,people,Neil,people
302,"Neil : and we could move some of that money around so it’s less for not working and more for going into work, and supporting those people who are trying hard on low wages, and who we want to see succeed",Neil :  we haven’t actually done as much as we could have done,"we could move some of that money around so it’s less for not working and more for going into work, and supporting those people who are trying hard on low wages, and who we want to see succeed",we haven’t actually done as much as we could have done,Default Inference,nodeset6276,117257,117250,117262,False,Neil,Neil,Neil
303,Owen : It’s due to a triple crisis,"Owen : a housing crisis, billions wasted on housing benefit lining the pockets of wealthy landlords because we stopped building social housing",It’s due to a triple crisis,"a housing crisis, billions wasted on housing benefit lining the pockets of wealthy landlords because we stopped building social housing",Default Inference,nodeset6277,42890,42896,117272,True,Owen,Owen,Owen
304,Owen : It’s due to a triple crisis,Owen : It’s to do with a low wages crisis; billions spent on tax credits which subsidise low pay,It’s due to a triple crisis,It’s to do with a low wages crisis; billions spent on tax credits which subsidise low pay,Default Inference,nodeset6277,42890,42902,117272,True,Owen,Owen,Owen
305,Owen : It’s due to a triple crisis,"Owen : It’s to do with an unemployment crisis, and Neil was right there, that existed in the boom period due to the massive deindustrialising of Britain and the disappearance of skilled, middle-income jobs",It’s due to a triple crisis,"It’s to do with an unemployment crisis, and Neil was right there, that existed in the boom period due to the massive deindustrialising of Britain and the disappearance of skilled, middle-income jobs",Default Inference,nodeset6277,42890,42905,117272,True,Owen,Owen,Owen
306,Michael : do you think Cameron has a point?,"Owen : Well, there’s certainly a point that welfare spending in this country is too high",Cameron has / has not a point,there’s certainly a point that welfare spending in this country is too high,Default Rephrase,nodeset6277,42873,42880,117276,False,Michael,Owen,Owen
307,"Owen : Well, there’s certainly a point that welfare spending in this country is too high",right wing media :it’s to do with a bunch of lazy scroungers dribbling on their sofas watching reflections of themselves on Jeremy Kyle,there’s certainly a point that welfare spending in this country is too high,it’s to do with a bunch of lazy scroungers dribbling on their sofas watching reflections of themselves on Jeremy Kyle,Default Inference,nodeset6277,42880,117278,117286,False,Owen,right wing media,Owen
308,right wing media :it’s to do with a bunch of lazy scroungers dribbling on their sofas watching reflections of themselves on Jeremy Kyle,Owen : It’s due to a triple crisis,it’s to do with a bunch of lazy scroungers dribbling on their sofas watching reflections of themselves on Jeremy Kyle,It’s due to a triple crisis,Default Conflict,nodeset6277,117278,42890,117289,False,right wing media,Owen,Owen
309,"Claire : Do you think that it’s a problem that the sense of individual self-reliance, and standing on your own two feet and actually doing everything to avoid taking money from the state because you want to be politically independent and morally and individually independent; do you not recognise that that has been sapped away at, chipped away at by the growth of welfarsim?",Owen : No I don’t,"it’s a problem that the sense of individual self-reliance, and standing on your own two feet and actually doing everything to avoid taking money from the state because you want to be politically independent and morally and individually independent has been sapped away at, chipped away at by the growth of welfarsim","the sense of individual self-reliance, and standing on your own two feet and doing everything to avoid taking money from the state has not been chipped away at by the growth of welfarism",Default Conflict,nodeset6278,42947,42950,117302,False,Claire,Owen,Owen
