,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
126,Clifford : they got to a point where Macmillan realised there was no way forward except by increasing brutality,they got to a point where Macmillan realised there was no way forward except by increasing brutality,29045,nodeset6071,0,0,0,0,0,0,Clifford,"['clifford', 'they', 'get', 'to', 'a', 'point', 'where', 'macmillan', 'realise', 'there', 'be', 'no', 'way', 'forward', 'except', 'by', 'increase', 'brutality']",18,,brutality,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Clifford : Was he wrong?,McMillan was not wrong,112064,nodeset6071,0,0,0,0,0,0,Clifford,"['clifford', 'be', 'he', 'wrong']",4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,"NL : By the 50s, the Empire is going, everyone knows that","By the 50s, the Empire is going",111833,nodeset6071,0,1,0,0,0,1,NL,"['nl', 'by', 'the', 'the', 'empire', 'be', 'go', 'everyone', 'know', 'that']",10,,,,,,,empire,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
129,NL : 聽and聽they are effectively trying to hand over to some kind of stable rule聽and in certain circumstances you have to suppress,they are effectively trying to hand over to some kind of stable rule聽and in certain circumstances you have to suppress,112073,nodeset6071,0,1,0,1,0,0,NL,"['nl', '聽and聽they', 'be', 'effectively', 'try', 'to', 'hand', 'over', 'to', 'some', 'kind', 'of', 'stable', 'rule聽and', 'in', 'certain', 'circumstance', 'you', 'have', 'to', 'suppress']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
130,"NL : the Hola circumstances and the shock did not change the public consciousness about ourselves as an imperial power,and聽realised it was morally unsustainable from then onwards","the Hola circumstances and the shock did not change the public consciousness about ourselves as an imperial power,and聽realised it was morally unsustainable from then onwards",112083,nodeset6071,0,1,0,1,0,0,NL,"['nl', 'the', 'hola', 'circumstance', 'and', 'the', 'shock', 'do', 'not', 'change', 'the', 'public', 'consciousness', 'about', 'ourselves', 'as', 'an', 'imperial', 'power', 'and聽realise', 'it', 'be', 'morally', 'unsustainable', 'from', 'then', 'onwards']",27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,NL : The are other instances that bring up questions about imperial rule,The are other instances that bring up questions about imperial rule,112097,nodeset6071,0,1,0,0,0,1,NL,"['nl', 'the', 'be', 'other', 'instance', 'that', 'bring', 'up', 'question', 'about', 'imperial', 'rule']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
132,NL : but the key thing in British society is the horror at the violence of the Mau Mau which is profoundly shocking,key thing in British society is the horror at the violence of the Mau Mau which is profoundly shocking,112104,nodeset6071,0,1,0,1,0,0,NL,"['nl', 'but', 'the', 'key', 'thing', 'in', 'british', 'society', 'be', 'the', 'horror', 'at', 'the', 'violence', 'of', 'the', 'mau', 'mau', 'which', 'be', 'profoundly', 'shocking']",22,,violence,,,,,,,,horror,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
133,"MP : but I mean, relative to many other countries surely it's an exemplar of inclusivity",relative to many other countries surely it's an exemplar of inclusivity,28635,nodeset6072,0,1,0,1,1,0,MP,"['mp', 'but', 'I', 'mean', 'relative', 'to', 'many', 'other', 'country', 'surely', 'it', 's', 'an', 'exemplar', 'of', 'inclusivity']",16,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134,"MP : for example, in contrast to, say, America, you don't have a kind of polarisation between black and white here in the way that you do there.","in contrast to, say, America, you don't have a kind of polarisation between black and white here in the way that you do there.",28641,nodeset6072,1,0,1,0,0,1,MP,"['mp', 'for', 'example', 'in', 'contrast', 'to', 'say', 'america', 'you', 'don', 't', 'have', 'a', 'kind', 'of', 'polarisation', 'between', 'black', 'and', 'white', 'here', 'in', 'the', 'way', 'that', 'you', 'do', 'there']",28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,"MP : So in what sense is - you know, is Britain's history responsible for a lack of inclusiveness?",Britain's history is responsible for a lack of inclusiveness because xxx,112116,nodeset6072,0,0,0,0,0,0,MP,"['mp', 'so', 'in', 'what', 'sense', 'be', 'you', 'know', 'be', 'britain', 's', 'history', 'responsible', 'for', 'a', 'lack', 'of', 'inclusiveness']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136,JA : I think you raise an interesting point,MP raises an interesting point,28653,nodeset6072,0,1,0,1,0,0,JA,"['ja', 'I', 'think', 'you', 'raise', 'an', 'interesting', 'point']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
137,"JA : because whilst the African Americans are socially segregated from their American cousins, they are economically integrated","whilst the African Americans are socially segregated from their American cousins, they are economically integrated",28656,nodeset6072,0,1,0,0,0,1,JA,"['ja', 'because', 'whilst', 'the', 'african', 'americans', 'be', 'socially', 'segregate', 'from', 'their', 'american', 'cousin', 'they', 'be', 'economically', 'integrated']",17,,,,segregate,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
138,JA : And the extent to which an African American is prepared to stand by the flag is far in advance than any black British individual,the extent to which an African American is prepared to stand by the flag is far in advance than any black British individual,28665,nodeset6072,0,1,0,0,0,1,JA,"['ja', 'and', 'the', 'extent', 'to', 'which', 'an', 'african', 'american', 'be', 'prepared', 'to', 'stand', 'by', 'the', 'flag', 'be', 'far', 'in', 'advance', 'than', 'any', 'black', 'british', 'individual']",25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
139,JA : I think that hints to the kind of schism around citizenship that we have here in the United Kingdom,that hints to the kind of schism around citizenship that we have here in the United Kingdom,28668,nodeset6072,0,1,0,1,0,0,JA,"['ja', 'I', 'think', 'that', 'hint', 'to', 'the', 'kind', 'of', 'schism', 'around', 'citizenship', 'that', 'we', 'have', 'here', 'in', 'the', 'united', 'kingdom']",20,,,,,united,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
140,JA : It's not a case of just legality,It's not a case of just legality,28674,nodeset6072,0,1,0,0,0,1,JA,"['ja', 'it', 's', 'not', 'a', 'case', 'of', 'just', 'legality']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
141,JA : It is a case of people feeling that they have a place,It is a case of people feeling that they have a place,28677,nodeset6072,0,1,0,0,0,1,JA,"['ja', 'it', 'be', 'a', 'case', 'of', 'people', 'feel', 'that', 'they', 'have', 'a', 'place']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
142,JA : Britain is non-inclusive,Britain is non-inclusive,28630,nodeset6072,1,0,1,0,0,0,JA,"['ja', 'britain', 'be', 'non', 'inclusive']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
143,Anne  : Surely that requires a very different approach,that requires a very different approach,38182,nodeset6073,0,0,0,0,0,0,Anne,"['anne', 'surely', 'that', 'require', 'a', 'very', 'different', 'approach']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,Anne  : So what would justice look like to you?,justice would look like xxx,38724,nodeset6073,0,0,0,0,0,0,Anne,"['anne', 'so', 'what', 'would', 'justice', 'look', 'like', 'to', 'you']",9,,,justice,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Esther : Justice to me would be multi-facetted,Justice would be multi-facetted,38192,nodeset6073,0,1,0,1,0,0,Esther,"['esther', 'justice', 'to', 'I', 'would', 'be', 'multi', 'facet']",8,,,justice,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"Esther : Of course, there is value in specific cases",there is value in specific cases,38196,nodeset6073,0,1,0,0,0,1,Esther,"['esther', 'of', 'course', 'there', 'be', 'value', 'in', 'specific', 'case']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
147,"Esther : we have to acknowledge that there are survivors, who have never experienced any form of recompense","there are survivors, who have never experienced any form of recompense",25452,nodeset6073,0,1,0,0,0,1,Esther,"['esther', 'we', 'have', 'to', 'acknowledge', 'that', 'there', 'be', 'survivor', 'who', 'have', 'never', 'experience', 'any', 'form', 'of', 'recompense']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
148,"Esther : you know, these are elderly victims",these are elderly victims,25457,nodeset6073,0,1,0,0,0,1,Esther,"['esther', 'you', 'know', 'these', 'be', 'elderly', 'victim']",7,,victim,,,,,elderly,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
149,Esther : they do need to be compensated for the crimes that were committed against them,they do need to be compensated for the crimes that were committed against them,25462,nodeset6073,0,1,0,1,0,1,Esther,"['esther', 'they', 'do', 'need', 'to', 'be', 'compensate', 'for', 'the', 'crime', 'that', 'be', 'commit', 'against', 'they']",15,,,compensate,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"Esther :  However, we must not lose sight of the fact that they represent a class of people",they represent a class of people,38214,nodeset6073,0,1,0,1,0,0,Esther,"['esther', 'however', 'we', 'must', 'not', 'lose', 'sight', 'of', 'the', 'fact', 'that', 'they', 'represent', 'a', 'class', 'of', 'people']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
151,Esther : and there are many other survivors who do not currently have access to justice,there are many other survivors who do not currently have access to justice,38217,nodeset6073,0,1,0,0,0,1,Esther,"['esther', 'and', 'there', 'be', 'many', 'other', 'survivor', 'who', 'do', 'not', 'currently', 'have', 'access', 'to', 'justice']",15,,,justice,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
152,Anne  : You said two things,Esther said two things,112163,nodeset6073,0,1,0,1,0,0,Anne,"['anne', 'you', 'say', 'two', 'thing']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
153,Esther : it's quite specific and I think of it as one specific legal trial with evidence that can be weighed and damages which may then be awarded,it's quite specific and it is one specific legal trial with evidence that can be weighed and damages which may then be awarded,112167,nodeset6073,0,0,0,0,0,0,Esther,"['esther', 'it', 's', 'quite', 'specific', 'and', 'I', 'think', 'of', 'it', 'as', 'one', 'specific', 'legal', 'trial', 'with', 'evidence', 'that', 'can', 'be', 'weigh', 'and', 'damage', 'which', 'may', 'then', 'be', 'award']",28,,damage,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Esther : it's more broadly about colonialism,it's more broadly about colonialism,25434,nodeset6073,0,0,0,0,0,0,Esther,"['esther', 'it', 's', 'more', 'broadly', 'about', 'colonialism']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155,Anne  : This took place in the colonial era,This took place in the colonial era,38223,nodeset6074,0,1,0,0,0,1,Anne,"['anne', 'this', 'take', 'place', 'in', 'the', 'colonial', 'era']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
156,"Anne  : We also know that there were atrocities on both sides, including in this big group of people that you've just referred to","there were atrocities on both sides, including in this big group of people that Esther has just referred to",38749,nodeset6074,0,1,0,1,0,0,Anne,"['anne', 'we', 'also', 'know', 'that', 'there', 'be', 'atrocity', 'on', 'both', 'side', 'include', 'in', 'this', 'big', 'group', 'of', 'people', 'that', 'you', 've', 'just', 'refer', 'to']",24,,,,,group,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
157,Anne  : so would you be also happy for them to face trial for atrocities committed against white settlers and British service personnel at the time?,Esther would not be also happy for them to face trial for atrocities committed against white settlers and British service personnel at the time,38755,nodeset6074,0,0,0,0,0,0,Anne,"['anne', 'so', 'would', 'you', 'be', 'also', 'happy', 'for', 'they', 'to', 'face', 'trial', 'for', 'atrocity', 'commit', 'against', 'white', 'settler', 'and', 'british', 'service', 'personnel', 'at', 'the', 'time']",25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,Esther : How I would answer that is I would look at the context,Esther would look at the context,38758,nodeset6074,0,1,0,1,0,0,Esther,"['esther', 'how', 'I', 'would', 'answer', 'that', 'be', 'I', 'would', 'look', 'at', 'the', 'context']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,Esther : This was a war of liberation,This was a war of liberation,25496,nodeset6074,0,1,0,1,0,1,Esther,"['esther', 'this', 'be', 'a', 'war', 'of', 'liberation']",7,,,,,war,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,Esther :  Actually it was an unjust war that was being levelled against the Africans,it was an unjust war that was being levelled against the Africans,25501,nodeset6074,0,1,0,0,0,1,Esther,"['esther', 'actually', 'it', 'be', 'an', 'unjust', 'war', 'that', 'be', 'be', 'level', 'against', 'the', 'african']",14,,,,unjust,war,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
161,"Esther : They were dispossessed of their land, which began formally, in terms of the carving up of Africa","They were dispossessed of their land, which began formally, in terms of the carving up of Africa",25506,nodeset6074,0,1,0,0,0,1,Esther,"['esther', 'they', 'be', 'dispossess', 'of', 'their', 'land', 'which', 'begin', 'formally', 'in', 'term', 'of', 'the', 'carving', 'up', 'of', 'africa']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
162,Esther : I want to set the record state,Esther wants to set the record state,112213,nodeset6075,0,0,0,0,0,0,Esther,"['esther', 'I', 'want', 'to', 'set', 'the', 'record', 'state']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,Esther : straight and context is very important,straight and context is very important,112220,nodeset6075,0,0,0,0,0,0,Esther,"['esther', 'straight', 'and', 'context', 'be', 'very', 'important']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,Esther : the context is colonialism,the context is colonialism,26061,nodeset6075,1,0,1,0,0,0,Esther,"['esther', 'the', 'context', 'be', 'colonialism']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
165,"Melanie : one could equally say the context for the atrocities having been carried out by agents of the British Government at the time, the context was the atrocities being carried out against them by the Mau Mau","the context for the atrocities having been carried out by agents of the British Government at the time, the context was the atrocities being carried out against them by the Mau Mau",26064,nodeset6075,1,0,0,0,1,0,Melanie,"['melanie', 'one', 'could', 'equally', 'say', 'the', 'context', 'for', 'the', 'atrocity', 'having', 'be', 'carry', 'out', 'by', 'agent', 'of', 'the', 'british', 'government', 'at', 'the', 'time', 'the', 'context', 'be', 'the', 'atrocity', 'be', 'carry', 'out', 'against', 'they', 'by', 'the', 'mau', 'mau']",37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
166,Melanie : Why are you being so selective about your context?,Esther is being selective about her context,112245,nodeset6075,0,1,0,1,0,0,Melanie,"['melanie', 'why', 'be', 'you', 'be', 'so', 'selective', 'about', 'your', 'context']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
167,Esther :  that's not correct,that's not correct,112252,nodeset6075,0,1,0,1,1,0,Esther,"['esther', 'that', 's', 'not', 'correct']",5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
168,Esther : That's not what I stated,That's not what Esther stated,112256,nodeset6075,0,1,0,1,0,1,Esther,"['esther', 'that', 's', 'not', 'what', 'I', 'state']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
169,Esther : We're looking at this case in a multiple ways,We're looking at this case in a multiple ways,26093,nodeset6075,0,1,0,1,0,1,Esther,"['esther', 'we', 're', 'look', 'at', 'this', 'case', 'in', 'a', 'multiple', 'way']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,Esther : It's a specific case,It's a specific case,26094,nodeset6075,0,1,0,0,0,1,Esther,"['esther', 'it', 's', 'a', 'specific', 'case']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
171,"Melanie : It's only for you colonialism that is on trial here, not the behaviour of the insurgents at the time","It's only for Esther colonialism that is on trial here, not the behaviour of the insurgents at the time",112275,nodeset6075,1,0,1,0,0,1,Melanie,"['melanie', 'it', 's', 'only', 'for', 'you', 'colonialism', 'that', 'be', 'on', 'trial', 'here', 'not', 'the', 'behaviour', 'of', 'the', 'insurgent', 'at', 'the', 'time']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,Esther : but I was also giving wider views around the importance of this case,Esther was also giving wider views around the importance of this case,112289,nodeset6075,0,1,0,1,0,0,Esther,"['esther', 'but', 'I', 'be', 'also', 'give', 'wide', 'view', 'around', 'the', 'importance', 'of', 'this', 'case']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
173,Esther : And we have to look at it in that way,we have to look at it in that way,26106,nodeset6075,0,0,0,0,0,0,Esther,"['esther', 'and', 'we', 'have', 'to', 'look', 'at', 'it', 'in', 'that', 'way']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
174,"Esther : So the wider context I actually go back to what I said in the beginning, it is the colonial dispossession",the wider context is the colonial dispossession,112305,nodeset6075,0,1,0,0,0,1,Esther,"['esther', 'so', 'the', 'wide', 'context', 'I', 'actually', 'go', 'back', 'to', 'what', 'I', 'say', 'in', 'the', 'beginning', 'it', 'be', 'the', 'colonial', 'dispossession']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
175,Esther :  there were insurgents as you would call them,there were insurgents as Melanie would call them,112315,nodeset6075,0,1,0,1,0,0,Esther,"['esther', 'there', 'be', 'insurgent', 'as', 'you', 'would', 'call', 'they']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
176,Esther : so yes,there were insurgents as Melanie would call them,112315,nodeset6075,0,1,0,1,0,0,Esther,"['esther', 'so', 'yes']",3,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
177,Esther : we would say freedom fighters,we would say freedom fighters,26109,nodeset6075,0,0,0,0,0,0,Esther,"['esther', 'we', 'would', 'say', 'freedom', 'fighter']",6,,fighter,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Esther : and they did what they had to do in order to maintain a liberation struggle,they did what they had to do in order to maintain a liberation struggle,112330,nodeset6075,0,1,0,1,0,0,Esther,"['esther', 'and', 'they', 'do', 'what', 'they', 'have', 'to', 'do', 'in', 'order', 'to', 'maintain', 'a', 'liberation', 'struggle']",16,,,,,,,order,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
179,Esther : And that is not something that is foreign to British history,that is not something that is foreign to British history,112337,nodeset6075,0,0,0,0,0,0,Esther,"['esther', 'and', 'that', 'be', 'not', 'something', 'that', 'be', 'foreign', 'to', 'british', 'history']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,MB : What do you think is going on here?,What is going on here is xxx,112342,nodeset6076,0,0,0,0,0,0,MB,"['mb', 'what', 'do', 'you', 'think', 'be', 'go', 'on', 'here']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,"MB : If there is an element, if you like, of retrospective moral judgments, are there problems with that?","If there is an element of retrospective moral judgments, there are no problem with that",112343,nodeset6076,1,0,1,0,0,0,MB,"['mb', 'if', 'there', 'be', 'an', 'element', 'if', 'you', 'like', 'of', 'retrospective', 'moral', 'judgment', 'be', 'there', 'problem', 'with', 'that']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,LA : I always have a problem of judging the past by our values,There is a problem with judging the past by our values,26144,nodeset6076,0,1,0,1,1,0,LA,"['la', 'I', 'always', 'have', 'a', 'problem', 'of', 'judge', 'the', 'past', 'by', 'our', 'value']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,LA : It seems to me a mixture of arrogance and absurdity,It seems to be a mixture of arrogance and absurdity,26145,nodeset6076,0,1,0,0,0,1,LA,"['la', 'it', 'seem', 'to', 'I', 'a', 'mixture', 'of', 'arrogance', 'and', 'absurdity']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
184,MT : I don't see really what the problem is here.,There is no problem  here.,26154,nodeset6076,0,1,0,1,1,0,MT,"['mt', 'I', 'don', 't', 'see', 'really', 'what', 'the', 'problem', 'be', 'here']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185,MT : There are three people who it seems very likely suffered,There are three people who it seems very likely suffered,26157,nodeset6076,0,1,0,1,0,1,MT,"['mt', 'there', 'be', 'three', 'people', 'who', 'it', 'seem', 'very', 'likely', 'suffer']",11,,suffer,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,MT : they suffered in the context of imprisonment possibly,they suffered in the context of imprisonment possibly,26158,nodeset6076,0,1,0,0,0,1,MT,"['mt', 'they', 'suffer', 'in', 'the', 'context', 'of', 'imprisonment', 'possibly']",9,,suffer,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
187,MT : the way they suffered was a crime,the way they suffered was a crime,26159,nodeset6076,0,1,0,1,0,1,MT,"['mt', 'the', 'way', 'they', 'suffer', 'be', 'a', 'crime']",8,,suffer,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,MT : in almost any jurisdiction in the world it would be seen as a crime,in almost any jurisdiction in the world it would be seen as a crime,26160,nodeset6076,0,1,0,0,0,1,MT,"['mt', 'in', 'almost', 'any', 'jurisdiction', 'in', 'the', 'world', 'it', 'would', 'be', 'see', 'as', 'a', 'crime']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
189,MT : they have the opportunity now to try to seek justice,they have the opportunity now to try to seek justice,26161,nodeset6076,0,1,0,0,0,1,MT,"['mt', 'they', 'have', 'the', 'opportunity', 'now', 'to', 'try', 'to', 'seek', 'justice']",11,,,justice,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
190,MT : the closest they can get to the people who actually committed this is the British state,the closest they can get to the people who actually committed this is the British state,26162,nodeset6076,0,1,0,0,0,1,MT,"['mt', 'the', 'close', 'they', 'can', 'get', 'to', 'the', 'people', 'who', 'actually', 'commit', 'this', 'be', 'the', 'british', 'state']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
191,MT : and they're pursuing their case,they're pursuing their case,26163,nodeset6076,0,1,0,0,0,1,MT,"['mt', 'and', 'they', 're', 'pursue', 'their', 'case']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
192,MT : What's wrong with this?,there's nothing wrong with this,112358,nodeset6076,0,1,0,1,0,0,MT,"['mt', 'what', 's', 'wrong', 'with', 'this']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
193,LA : The judiciary have ruled they have the right to make this case,The judiciary have ruled they have the right to make this case,26232,nodeset6093,0,1,0,0,0,1,LA,"['la', 'the', 'judiciary', 'have', 'rule', 'they', 'have', 'the', 'right', 'to', 'make', 'this', 'case']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
194,LA : and they are proceeding with it,they are proceeding with it,26237,nodeset6093,0,1,0,1,0,0,LA,"['la', 'and', 'they', 'be', 'proceed', 'with', 'it']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
195,MT : Otherwise they have nowhere to go,they have nowhere to go,26260,nodeset6093,0,1,0,0,0,1,MT,"['mt', 'otherwise', 'they', 'have', 'nowhere', 'to', 'go']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
