,locution_conclusion,locution_premise,conclusion,premise,connection,nodeset_id,id_conclusion,id_premise,id_connection,argument_linked,speaker_conclusion,speaker_premise,speaker
169,Aaron Balick : we want human beings to fit in to this constructive law and they simply don’t,Aaron Balick : laws are a construct and human beings are something different,we want human beings to fit in to this constructive law and they simply don’t,laws are a construct and human beings are something different,Default Inference,nodeset15928,434585,434580,434595,False,Aaron Balick,Aaron Balick,Aaron Balick
170,Aaron Balick : humans are not one hundred per cent good and they’re going to get it wrong,Aaron Balick : we have prisons full of people and court rooms full of people working out human conflict,humans are not one hundred per cent good and they’re going to get it wrong,we have prisons full of people and court rooms full of people working out human conflict,Default Inference,nodeset15928,434599,434590,434607,False,Aaron Balick,Aaron Balick,Aaron Balick
171,Aaron Balick : that’s just the way humans are,Aaron Balick : humans are not one hundred per cent good and they’re going to get it wrong,that’s just the way humans are,humans are not one hundred per cent good and they’re going to get it wrong,Default Inference,nodeset15928,434604,434599,434608,False,Aaron Balick,Aaron Balick,Aaron Balick
172,"Aaron Balick : it would be a great thing to see people saying, this is where I messed up, this is what I learned from it",Aaron Balick : a better character would admit it in advance,"it would be a great thing to see people saying, this is where I messed up, this is what I learned from it",a better character would admit it in advance,Default Inference,nodeset15928,434657,434653,434659,False,Aaron Balick,Aaron Balick,Aaron Balick
173,Tim Stanley : is there a risk that in all of this discussion we’re having we’re forgetting that fundamental laws and rules are being broken,Aaron Balick : law breaking is also something that one can expect human beings to make and wouldn’t necessarily excuse politicians from making,there is/isn't a risk that in all of this discussion we’re having we’re forgetting that fundamental laws and rules are being broken,law breaking is also something that one can expect human beings to make and wouldn’t necessarily excuse politicians from making,Default Rephrase,nodeset15928,434454,434464,434681,False,Tim Stanley,Aaron Balick,Aaron Balick
174,Aaron Balick : law breaking is also something that one can expect human beings to make and wouldn’t necessarily excuse politicians from making,"Aaron Balick : the shock and awe that somebody in their 30s would take cocaine and that would come out later, I think…in a sense I don’t think you would…I don’t think you could ever find a politician who would be absolutely perfect and not have stepped on the wrong side of the law",law breaking is also something that one can expect human beings to make and wouldn’t necessarily excuse politicians from making,"the shock and awe that somebody in their 30s would take cocaine and that would come out later, I think…in a sense I don’t think you would…I don’t think you could ever find a politician who would be absolutely perfect and not have stepped on the wrong side of the law",Default Inference,nodeset15928,434464,434468,434684,False,Aaron Balick,Aaron Balick,Aaron Balick
175,"Michael Buerk : I think he said something along the lines of, lapsing sometimes from the standards we uphold is human","Theo Hobson : Yes, I think that’s basically right","Michael Buerk thinks Michael Gove said something along the lines of, lapsing sometimes from the standards we uphold is human","Yes, Theo Hobson thinks that’s basically right",Default Inference,nodeset15929,434711,434718,434724,False,Michael Buerk,Theo Hobson,Theo Hobson
176,"Theo Hobson : Yes, I think that’s basically right","Theo Hobson : there’s basically three different forms of hypocrisy, and two of them I’m broadly in favour of","Yes, Theo Hobson thinks that’s basically right","there’s basically three different forms of hypocrisy, and two of them I’m broadly in favour of",Default Inference,nodeset15929,434718,434722,434727,False,Theo Hobson,Theo Hobson,Theo Hobson
177,"Theo Hobson : especially I’m in favour of the on that relates to Christianity, which is in a sense pro-hypocrisy because it involves such a perfectionist morality","Theo Hobson : We must be perfectly loving, we must go beyond any set of moral rules","especially I’m in favour of the on that relates to Christianity, which is in a sense pro-hypocrisy because it involves such a perfectionist morality","We must be perfectly loving, we must go beyond any set of moral rules",Default Inference,nodeset15929,434732,434736,434738,False,Theo Hobson,Theo Hobson,Theo Hobson
178,"Theo Hobson : We must be perfectly loving, we must go beyond any set of moral rules","Theo Hobson : It’s a, sort of, utopian impossibilism","We must be perfectly loving, we must go beyond any set of moral rules","It’s a, sort of, utopian impossibilism",Default Inference,nodeset15929,434736,434743,434745,False,Theo Hobson,Theo Hobson,Theo Hobson
179,"Kehinde Andrews : isn’t that…isn’t the whole point of Christianity to, kind of, stop…to make you have consequences for your hypocrisy","Theo Hobson : No, I don’t think so","that is…the whole point of Christianity is to, kind of, stop…to make you have consequences for your hypocrisy","No, Theo Hobson doesn’t think that the point of Christianity is to make you have consequences for your hypocrisy",Default Conflict,nodeset15929,434779,434784,434786,False,Kehinde Andrews,Theo Hobson,Theo Hobson
180,"Theo Hobson : No, I don’t think so","Theo Hobson : it’s…has a lot of realism at its heart that we’re all going to fall short, that no one’s pure and so on","No, Theo Hobson doesn’t think that the point of Christianity is to make you have consequences for your hypocrisy","it’s…has a lot of realism at its heart that we’re all going to fall short, that no one’s pure and so on",Default Inference,nodeset15929,434784,434791,434793,False,Theo Hobson,Theo Hobson,Theo Hobson
181,Kehinde Andrews : are there no consequences within the religion for breaking the rules of the religion,"Theo Hobson : in different forms of it, there might be",there are/aren't any consequences within the religion for breaking the rules of the religion,"in different forms of it, there might be",Default Rephrase,nodeset15929,434803,434807,434809,False,Kehinde Andrews,Theo Hobson,Theo Hobson
182,"Theo Hobson : in different forms of it, there might be","Theo Hobson : You might be excluded from a certain, sort of, church or so on","in different forms of it, there might be","You might be excluded from a certain, sort of, church or so on",Default Inference,nodeset15929,434807,434814,434817,False,Theo Hobson,Theo Hobson,Theo Hobson
183,"Theo Hobson : in different forms of it, there might be","Theo Hobson : you know, that’s up to God really","in different forms of it, there might be","you know, that’s up to God really",Default Inference,nodeset15929,434807,434821,434823,False,Theo Hobson,Theo Hobson,Theo Hobson
184,Kehinde Andrews : isn’t that the point of following the rule,Kehinde Andrews : what’s the point of being a Christian if you don’t live up to the Christian values,that is the point of following the rule,what’s the point of being a Christian if you don’t live up to the Christian values,Default Inference,nodeset15929,434829,434834,434837,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
185,Kehinde Andrews : what’s the point of being a Christian if you don’t live up to the Christian values,Theo Hobson :  Well you can’t live up to them because as I said they’re perfectionists,what’s the point of being a Christian if you don’t live up to the Christian values,Well you can’t live up to them because as I said they’re perfectionists,Default Conflict,nodeset15929,434834,434841,434843,False,Kehinde Andrews,Theo Hobson,Theo Hobson
186,Theo Hobson :  Well you can’t live up to them because as I said they’re perfectionists,"Theo Hobson : You’ve got to be like God, you’ve got to be perfect, you’ve got be morally perfect and have no sin",Well you can’t live up to them because as I said they’re perfectionists,"You’ve got to be like God, you’ve got to be perfect, you’ve got be morally perfect and have no sin",Default Inference,nodeset15929,434841,434848,434850,False,Theo Hobson,Theo Hobson,Theo Hobson
187,"Theo Hobson : You’ve got to be like God, you’ve got to be perfect, you’ve got be morally perfect and have no sin",Theo Hobson : That’s what you're told to have and it’s literally impossible to do that,"You’ve got to be like God, you’ve got to be perfect, you’ve got be morally perfect and have no sin",That’s what you're told to have and it’s literally impossible to do that,Default Inference,nodeset15929,434848,434855,434857,False,Theo Hobson,Theo Hobson,Theo Hobson
188,Theo Hobson : you're always in this tension,Theo Hobson : That’s what you're told to have and it’s literally impossible to do that,you're always in this tension,That’s what you're told to have and it’s literally impossible to do that,Default Inference,nodeset15929,434862,434855,434864,False,Theo Hobson,Theo Hobson,Theo Hobson
189,Kehinde Andrews : So we may as well not believe,Theo Hobson : No,So we may as well not believe,no,Default Conflict,nodeset15929,434869,22328,434881,False,Kehinde Andrews,Theo Hobson,Kehinde Andrews
190,Kehinde Andrews : So we may as well not believe,Tim Stanley : No,So we may as well not believe,no,Default Conflict,nodeset15929,434869,22328,434881,False,Kehinde Andrews,Tim Stanley,Kehinde Andrews
191,Theo Hobson : No,Theo Hobson : we’re told to…it’s God’s will that we live within this tension,no,we’re told to…it’s God’s will that we live within this tension,Default Inference,nodeset15929,22328,434886,434888,False,Theo Hobson,Theo Hobson,Theo Hobson
192,Tim Stanley : No,Theo Hobson : we’re told to…it’s God’s will that we live within this tension,no,we’re told to…it’s God’s will that we live within this tension,Default Inference,nodeset15929,22328,434886,434888,False,Tim Stanley,Theo Hobson,Theo Hobson
193,"Theo Hobson : Well that…that’s between you and your partner, I suppose, really, yeah","Theo Hobson : in the law of the land, you…there doesn’t have to be legal consequences","Well that…that’s between you and your partner, I suppose, really, yeah","in the law of the land, you…there doesn’t have to be legal consequences",Default Inference,nodeset15929,434902,434907,434909,False,Theo Hobson,Theo Hobson,Theo Hobson
194,Theo Hobson : Well Christianity’s pretty ambiguous about rules,Theo Hobson : It started by moving away from a set of rules that came with the Jewish religion that it came out of,Well Christianity’s pretty ambiguous about rules,It started by moving away from a set of rules that came with the Jewish religion that it came out of,Default Inference,nodeset15929,434928,434933,434935,False,Theo Hobson,Theo Hobson,Theo Hobson
195,Theo Hobson : It started by moving away from a set of rules that came with the Jewish religion that it came out of,"Theo Hobson : it said, look, these aren’t good enough",It started by moving away from a set of rules that came with the Jewish religion that it came out of,"it said, look, these aren’t good enough",Default Inference,nodeset15929,434933,434940,434943,False,Theo Hobson,Theo Hobson,Theo Hobson
196,"Theo Hobson : it said, look, these aren’t good enough",Theo Hobson :  These hold us back,"it said, look, these aren’t good enough",These hold us back,Default Inference,nodeset15929,434940,434947,434949,False,Theo Hobson,Theo Hobson,Theo Hobson
197,"Theo Hobson : there’s basically three different forms of hypocrisy, and two of them I’m broadly in favour of","Theo Hobson : especially I’m in favour of the on that relates to Christianity, which is in a sense pro-hypocrisy because it involves such a perfectionist morality","there’s basically three different forms of hypocrisy, and two of them I’m broadly in favour of","especially I’m in favour of the on that relates to Christianity, which is in a sense pro-hypocrisy because it involves such a perfectionist morality",Default Inference,nodeset15929,434722,434732,434962,False,Theo Hobson,Theo Hobson,Theo Hobson
198,"Theo Hobson : of course, that opens it to the charge of hypocrisy","Theo Hobson : Of course, we’ll fail and…because we’re sinful and so on, is St Paul’s basic, sort of, dialectic or tension","of course, that opens it to the charge of hypocrisy","Of course, we’ll fail and…because we’re sinful and so on, is St Paul’s basic, sort of, dialectic or tension",Default Inference,nodeset15929,434754,434750,434969,False,Theo Hobson,Theo Hobson,Theo Hobson
199,"Theo Hobson : of course, that opens it to the charge of hypocrisy","Theo Hobson : You know, you don’t love your neighbour as yourself","of course, that opens it to the charge of hypocrisy","You know, you don’t love your neighbour as yourself",Default Inference,nodeset15929,434754,434758,434971,False,Theo Hobson,Theo Hobson,Theo Hobson
200,"Theo Hobson : of course, that opens it to the charge of hypocrisy",Theo Hobson : I think there’s also a form in public life that’s inevitable,"of course, that opens it to the charge of hypocrisy",Theo Hobson think there’s also a form in public life that’s inevitable,Default Inference,nodeset15929,434754,434766,434973,False,Theo Hobson,Theo Hobson,Theo Hobson
201,"Theo Hobson : You know, you don’t love your neighbour as yourself",Theo Hobson : that’s one form of it,"You know, you don’t love your neighbour as yourself",that’s one form of it,Default Inference,nodeset15929,434758,434762,434976,False,Theo Hobson,Theo Hobson,Theo Hobson
202,"Kehinde Andrews : I want to come to this hypocrisy and Christianity, ‘cause surely, kind of, the point of Christianity is that you atone for you sins…and your hypocrisy in this case","Kehinde Andrews : if you do not do that correctly, you will end eternity in a lake of fire, which seems far worse that actually not being prime minister","Kehinde Andrews wants to come to this hypocrisy and Christianity, ‘cause surely, kind of, the point of Christianity is that you atone for you sins…and your hypocrisy in this case","if you do not do that correctly, you will end eternity in a lake of fire, which seems far worse that actually not being prime minister",Default Inference,nodeset15929,434770,434774,434979,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
203,"Kehinde Andrews : if I’m married and I got married in church and I think…I took particular vows in front of God, if I break those vows, should there not be consequences","Theo Hobson : Well that…that’s between you and your partner, I suppose, really, yeah","if I’m married and I got married in church and I think…I took particular vows in front of God, if I break those vows, there should be consequences","Well that…that’s between you and your partner, I suppose, really, yeah",Default Inference,nodeset15929,434897,434902,434981,False,Kehinde Andrews,Theo Hobson,Theo Hobson
204,"Melanie Phillips : are they being hypocritical or are they doing the best for their children, and that’s fine","Theo Hobson : Yeah, they’re being mildly hypocritical","they are being hypocritical or they are doing the best for their children, and that’s fine","Yeah, they’re being mildly hypocritical",Default Rephrase,nodeset15930,434997,435004,435006,False,Melanie Phillips,Theo Hobson,Theo Hobson
205,"Theo Hobson : Yeah, they’re being mildly hypocritical","Theo Hobson : It shouldn’t, sort of, mean that they can’t be in public life or anything","Yeah, they’re being mildly hypocritical","It shouldn’t, sort of, mean that they can’t be in public life or anything",Default Inference,nodeset15930,435004,435011,435017,True,Theo Hobson,Theo Hobson,Theo Hobson
206,"Theo Hobson : Yeah, they’re being mildly hypocritical",Theo Hobson : there’s going to be an inevitable element of hypocrisy,"Yeah, they’re being mildly hypocritical",there’s going to be an inevitable element of hypocrisy,Default Inference,nodeset15930,435004,435015,435017,True,Theo Hobson,Theo Hobson,Theo Hobson
207,Melanie Phillips : it is right that they behave like that,"Theo Hobson : Well no, if they make a big fuss about the principle of state education, then it…then it’s obviously going against the principle if they don’t act on it",it is/isn't right that politicians behave like that,"Well no, if politicians make a big fuss about the principle of state education, then it…then it’s obviously going against the principle if they don’t act on it",Default Rephrase,nodeset15930,435023,435028,435030,False,Melanie Phillips,Theo Hobson,Theo Hobson
208,Theo Hobson : I think everyone’s going to break a few rules if they’re in public life,Theo Hobson : we all get parking fines or whatever,Theo Hobson thinks everyone’s going to break a few rules if they’re in public life,we all get parking fines or whatever,Default Inference,nodeset15930,435066,435071,435074,False,Theo Hobson,Theo Hobson,Theo Hobson
209,Theo Hobson : neither is necessarily a deal breaker,Theo Hobson : it’s not the end of the world,neither is necessarily a deal breaker,it’s not the end of the world,Default Inference,nodeset15930,435102,435107,435113,False,Theo Hobson,Theo Hobson,Theo Hobson
210,Theo Hobson : neither is necessarily a deal breaker,"Theo Hobson : if someone has tried a Class A drug, I don’t think it means they should not be in public life",neither is necessarily a deal breaker,"if someone has tried a Class A drug, I don’t think it means they should not be in public life",Default Inference,nodeset15930,435102,435111,435116,False,Theo Hobson,Theo Hobson,Theo Hobson
211,"Theo Hobson : an element of hypocrisy is on one hand necessary, that a politician has to uphold the law","Theo Hobson : If you’re a public servant, you have to be seen to be upholding the public rules","an element of hypocrisy is on one hand necessary, that a politician has to uphold the law","If you’re a public servant, you have to be seen to be upholding the public rules",Default Inference,nodeset15930,435120,435126,435128,False,Theo Hobson,Theo Hobson,Theo Hobson
212,Theo Hobson : there’s an inevitable hypocrisy,"Theo Hobson : If you’re a public servant, you have to be seen to be upholding the public rules",there’s an inevitable hypocrisy,"If you’re a public servant, you have to be seen to be upholding the public rules",Default Inference,nodeset15930,435132,435126,435135,False,Theo Hobson,Theo Hobson,Theo Hobson
213,Theo Hobson : there’s an inevitable hypocrisy,"Theo Hobson : the word comes from the Greek of playing a role and, you know, that’s what public servants do",there’s an inevitable hypocrisy,"the word comes from the Greek of playing a role and, you know, that’s what public servants do",Default Inference,nodeset15930,435132,435140,435142,False,Theo Hobson,Theo Hobson,Theo Hobson
214,"Theo Hobson : the word comes from the Greek of playing a role and, you know, that’s what public servants do",Theo Hobson : They have to pretend to be a bit purer than they are,"the word comes from the Greek of playing a role and, you know, that’s what public servants do",Public servants have to pretend to be a bit purer than they are,Default Inference,nodeset15930,435140,435146,435149,False,Theo Hobson,Theo Hobson,Theo Hobson
215,"Theo Hobson : if we’re grown up, we’ll see that that’s, you know, part of life",Theo Hobson : They have to pretend to be a bit purer than they are,"if we’re grown up, we’ll see that that’s, you know, part of life",Public servants have to pretend to be a bit purer than they are,Default Inference,nodeset15930,435153,435146,435157,False,Theo Hobson,Theo Hobson,Theo Hobson
216,Melanie Phillips : Where does that fit in your Christian redemption scheme,Theo Hobson : that’s another question,That fits in xxx in your Christian redemption scheme,that’s another question,Default Rephrase,nodeset15930,435169,435172,435175,False,Melanie Phillips,Theo Hobson,Theo Hobson
217,"Theo Hobson : You know, these are grey areas, aren’t they",Melanie Phillips : Well Class A drugs is not a grey area at all,"You know, these are grey areas",Well Class A drugs is not a grey area at all,Default Conflict,nodeset15930,435183,435190,435192,False,Theo Hobson,Melanie Phillips,Melanie Phillips
218,Melanie Phillips : Well Class A drugs is not a grey area at all,"Melanie Phillips : Class A drug, you know, it’s a serious crime",Well Class A drugs is not a grey area at all,"Class A drug, you know, it’s a serious crime",Default Inference,nodeset15930,435190,435197,435199,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
219,"Theo Hobson : You know, these are grey areas, aren’t they","Theo Hobson : maybe to try it once when you’re young, it’s a grey area, you know","You know, these are grey areas","maybe to try it once when you’re young, it’s a grey area, you know",Default Inference,nodeset15930,435183,435205,435206,False,Theo Hobson,Theo Hobson,Theo Hobson
220,"Theo Hobson : maybe to try it once when you’re young, it’s a grey area, you know","Theo Hobson : Well, you know, we’re talking…it’s a grey area in general, isn’t it","maybe to try it once when you’re young, it’s a grey area, you know","Well, you know, we’re talking…it’s a grey area in general, isn’t it",Default Inference,nodeset15930,435205,435216,435218,False,Theo Hobson,Theo Hobson,Theo Hobson
221,"Melanie Phillips : You seem to be taking the view that…perhaps I’m wrong, but that nothing is that actually morally important","Melanie Phillips : That everything is, sort of, redeemable","Theo Hobson seem to be taking the view that…perhaps Melanie Phillips is wrong, but that nothing is that actually morally important","Theo Hobson seems to hold the view that everything is, sort of, redeemable",Default Inference,nodeset15930,435241,435245,435247,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
222,"Melanie Phillips : That everything is, sort of, redeemable",Melanie Phillips : That nothing is such a tremendous problem,"Theo Hobson seems to hold the view that everything is, sort of, redeemable",That nothing is such a tremendous problem,Default Inference,nodeset15930,435245,435252,435254,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
223,Melanie Phillips : that’s a remarkable point of view you have,Melanie Phillips : It’s a real get out of jail free card for every kind of behaviour,that’s a remarkable point of view you have,It’s a real get out of jail free card for every kind of behaviour,Default Inference,nodeset15930,435259,435264,435266,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
224,Melanie Phillips : It’s a real get out of jail free card for every kind of behaviour,"Theo Hobson : Well, no, you…the law must be upheld, especially by public servants",It’s a real get out of jail free card for every kind of behaviour,"Well, no, you…the law must be upheld, especially by public servants",Default Conflict,nodeset15930,435264,435271,435273,False,Melanie Phillips,Theo Hobson,Theo Hobson
225,Melanie Phillips : it’s not something that we should approve of,Melanie Phillips : They should be consistent in what they do and what they preach,it’s not something that we should approve of,They should be consistent in what they do and what they preach,Default Inference,nodeset15930,435044,435282,435049,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
226,"Theo Hobson : as the previous guest said, it’s up to voters to decide what counts as really bad hypocrisy",Theo Hobson : some people might consider it a small matter compared to other things,"as the previous guest said, it’s up to voters to decide what counts as really bad hypocrisy",some people might consider it a small matter compared to other things,Default Inference,nodeset15930,435061,435057,435285,False,Theo Hobson,Theo Hobson,Theo Hobson
227,"Melanie Phillips : When it comes to, say, drug taking, is it the hypocrisy of the politician who says one thing and does another, or is it the actual deed of the drug taking, the taking of a Class A drug and the harm that that does and the connivance therefore of the politician or public figure in that harm",Theo Hobson : neither is necessarily a deal breaker,"When it comes to, say, drug taking, it is the hypocrisy of the politician who says one thing and does another, or it is the actual deed of the drug taking, the taking of a Class A drug and the harm that that does and the connivance therefore of the politician or public figure in that harm",neither is necessarily a deal breaker,Default Rephrase,nodeset15930,435094,435102,435289,False,Melanie Phillips,Theo Hobson,Theo Hobson
228,"Theo Hobson : if someone has tried a Class A drug, I don’t think it means they should not be in public life","Theo Hobson : an element of hypocrisy is on one hand necessary, that a politician has to uphold the law","if someone has tried a Class A drug, I don’t think it means they should not be in public life","an element of hypocrisy is on one hand necessary, that a politician has to uphold the law",Default Inference,nodeset15930,435111,435120,435293,False,Theo Hobson,Theo Hobson,Theo Hobson
229,"Theo Hobson : Well this, sort of, discussion, I think it’s, you know, self-righteous to, sort of, cry hypocrisy, pretending that it’s not intrinsic to public life",Theo Hobson : there’s always going to be an element of it,"Well this, sort of, discussion, I think it’s, you know, self-righteous to, sort of, cry hypocrisy, pretending that it’s not intrinsic to public life",there’s always going to be an element of it,Default Inference,nodeset15930,435233,435237,435301,False,Theo Hobson,Theo Hobson,Theo Hobson
230,Tim Stanley : that is what creates the context for potential human harm,Tim Stanley : the point is that drugs are illegal,that is what creates the context for potential human harm,the point is that drugs are illegal,Default Inference,nodeset15931,435335,435331,435349,False,Tim Stanley,Tim Stanley,Tim Stanley
231,"Tim Stanley : depending on the particular infraction being committed, I would argue that’s actually greater than the issue of hypocrisy","Tim Stanley : In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us","depending on the particular infraction being committed, I would argue that’s actually greater than the issue of hypocrisy","In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us",Default Inference,nodeset15931,435371,435375,435377,False,Tim Stanley,Tim Stanley,Tim Stanley
232,"Tim Stanley : In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us","Tim Stanley : if we were to simply – like Paul – rewrite all the laws so that we could live honestly, we might have no law whatsoever","In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us","if we were to simply – like Paul – rewrite all the laws so that we could live honestly, we might have no law whatsoever",Default Inference,nodeset15931,435375,435382,435384,False,Tim Stanley,Tim Stanley,Tim Stanley
233,"Tim Stanley : In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us",Giles Fraser : That’s right,"In an odd way, actually if one thing’s emerged from this debate I’m starting to think is the hypocrisy might actually be useful to us","if we were to simply – like Paul – rewrite all the laws so that we could live honestly, we might have no law whatsoever",Default Inference,nodeset15931,435375,435382,435384,False,Tim Stanley,Giles Fraser,Giles Fraser
234,Kehinde Andrews : there’s plenty things that we do which cause harm which aren’t illegal,"Kehinde Andrews : for example, buying clothes from a sweatshop has a whole chain of harm",there’s plenty things that we do which cause harm which aren’t illegal,"for example, buying clothes from a sweatshop has a whole chain of harm",Default Inference,nodeset15931,435402,435406,435408,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
235,Kehinde Andrews : some laws are unjust,Kehinde Andrews : there’s plenty things that we do which cause harm which aren’t illegal,some laws are unjust,there’s plenty things that we do which cause harm which aren’t illegal,Default Inference,nodeset15931,435398,435402,435409,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
236,Kehinde Andrews : we can’t just base it on the law,Kehinde Andrews : there’s plenty things that we do which cause harm which aren’t illegal,we can’t just base it on the law,there’s plenty things that we do which cause harm which aren’t illegal,Default Inference,nodeset15931,435416,435402,435418,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
237,Kehinde Andrews : we can’t just base it on the law,Kehinde Andrews : that gets us down a tricky path,we can’t just base it on the law,that gets us down a tricky path,Default Inference,nodeset15931,435416,435423,435426,False,Kehinde Andrews,Kehinde Andrews,Kehinde Andrews
238,Michael Buerk : What do you mean by that,Giles Fraser : it’s not fair ‘cause I…I don’t know him well enough and so forth,Giles Fraser means xxx by accusing Paul Staines of designing his morality to fit his own preferences,it’s not fair ‘cause I…Giles Fraser doesn’t know him well enough and so forth,Default Rephrase,nodeset15931,435460,435465,435467,False,Michael Buerk,Giles Fraser,Giles Fraser
239,Giles Fraser : Now there can never be a hypocrite,"Giles Fraser : the one thing that Paul Staines was not was a hypocrite, okay",Now there can never be a hypocrite,"the one thing that Paul Staines was not was a hypocrite, okay",Default Inference,nodeset15931,435498,435504,435511,False,Giles Fraser,Giles Fraser,Giles Fraser
240,Giles Fraser : He was an honest hypocrite,"Giles Fraser : even when he was a hypocrite with his children, he said he was a hypocrite",Paul Staines was an honest hypocrite,"even when Paul Staines was a hypocrite with his children, he said he was a hypocrite",Default Inference,nodeset15931,435516,435509,435519,False,Giles Fraser,Giles Fraser,Giles Fraser
241,Giles Fraser : most of us live with that tension,Giles Fraser : There wasn’t enough honesty about the gap between what he proclaims and who he is,most of us live with that tension,There wasn’t enough honesty about the gap between what Paul Staines proclaims and who he is,Default Inference,nodeset15931,435533,435528,435536,False,Giles Fraser,Giles Fraser,Giles Fraser
242,"Giles Fraser : the thing is, it was almost…you just felt that there wasn’t enough hypocrisy in him",Giles Fraser : There wasn’t enough honesty about the gap between what he proclaims and who he is,"the thing is, it was almost…you just felt that there wasn’t enough hypocrisy in Paul Staines",There wasn’t enough honesty about the gap between what Paul Staines proclaims and who he is,Default Inference,nodeset15931,435523,435528,435538,False,Giles Fraser,Giles Fraser,Giles Fraser
243,Giles Fraser : I actually get suspicious when there isn’t a gap between what someone says about who they are and actually who they are,Giles Fraser : most of us live with that tension,Giles Fraser actually gets suspicious when there isn’t a gap between what someone says about who they are and actually who they are,most of us live with that tension,Default Inference,nodeset15931,435542,435533,435545,False,Giles Fraser,Giles Fraser,Giles Fraser
244,Giles Fraser : I actually get suspicious when there isn’t a gap between what someone says about who they are and actually who they are,Giles Fraser : it was all too neat for me,Giles Fraser actually gets suspicious when there isn’t a gap between what someone says about who they are and actually who they are,it was all too neat for Giles Fraser,Default Inference,nodeset15931,435542,435555,435548,False,Giles Fraser,Giles Fraser,Giles Fraser
245,"Melanie Phillips : he had no sense of the harm…as Tim has said, that, sort of, chain of harm that is done to others","Melanie Phillips : His analogy with sugar just, sort of, revealed that","Paul Staines had no sense of the harm…as Tim has said, that, sort of, chain of harm that is done to others","Paul Staines' analogy with sugar just, sort of, revealed that",Default Inference,nodeset15931,435563,435568,435570,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
246,"Melanie Phillips : If they harm other people, nothing morally wrong…this is the, kind of, nihilism","Melanie Phillips : It’s a, kind of, moral nihilism","If they harm other people, nothing morally wrong…this is the, kind of, nihilism","It’s a, kind of, moral nihilism",Default Rephrase,nodeset15931,435586,435591,435593,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
247,"Melanie Phillips : to my…in my way of thinking…I mean, I don’t like hypocrisy",Melanie Phillips : I think hypocrisy’s bad,"to Melanie Phillips…in her way of thinking…I mean, she doesn’t like hypocrisy",Melanie Phillips thinks hypocrisy’s bad,Default Inference,nodeset15931,435598,435603,435605,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
248,"Tim Stanley : the problem with Paul’s argument is he said at one point, imagine if sugar were illegal, then it obviously would be cruel to throw somebody in prison for using sugar",Tim Stanley : the point is that drugs are illegal,"the problem with Paul’s argument is he said at one point, imagine if sugar were illegal, then it obviously would be cruel to throw somebody in prison for using sugar",the point is that drugs are illegal,Default Inference,nodeset15931,435326,435331,435619,False,Tim Stanley,Tim Stanley,Tim Stanley
249,Giles Fraser : Now there can never be a hypocrite,"Giles Fraser : This person has certain sort of moral proclivities and then designs their…like, a suit, designs their morality fitted",Now there can never be a hypocrite,"This person has certain sort of moral proclivities and then designs their…like, a suit, designs their morality fitted",Default Inference,nodeset15931,435498,435494,435621,False,Giles Fraser,Giles Fraser,Giles Fraser
250,"Melanie Phillips : that was very much the point that I picked up from the next witness, Dr Balick",Melanie Phillips : he said that our politicians should have the experiences as others have,"that was very much the point that Melanie Phillips picked up from the next witness, Dr Balick",Dr. Balick said that our politicians should have the experiences as others have,Default Inference,nodeset15932,435676,435680,435682,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
251,Melanie Phillips : the fact that others are breaking the law means that we should have politicians who break the law,Melanie Phillips : he said that our politicians should have the experiences as others have,the fact that others are breaking the law means that we should have politicians who break the law,Dr. Balick said that our politicians should have the experiences as others have,Default Inference,nodeset15932,435687,435680,435689,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
252,Melanie Phillips : What this shows to me is that there is a double standard with regard to drugs,"Melanie Phillips : if Michael Gove or any politician had been found say 20 years ago to have been guilty of theft, to have been a serial groper, to have made outrageous racist remarks, you wouldn’t see him for dust",What this shows to Melanie Phillips is that there is a double standard with regard to drugs,"if Michael Gove or any politician had been found say 20 years ago to have been guilty of theft, to have been a serial groper, to have made outrageous racist remarks, you wouldn’t see him for dust",Default Inference,nodeset15932,435702,435698,435704,False,Melanie Phillips,Melanie Phillips,Melanie Phillips
