,Text,illocution,id_illocution,nodeset_id,CA,RA,CA_premise,RA_premise,CA_conclusion,RA_conclusion,speaker,Words,Num_words,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,num care.virtue,num care.vice,num fairness.virtue,num fairness.vice,num loyalty.virtue,num loyalty.vice,num authority.virtue,num authority.vice,num sanctity.virtue,num sanctity.vice,contains_care_virtue,contains_care_vice,contains_fairness_virtue,contains_fairness_vice,contains_sanctity_virtue,contains_sanctity_vice,contains_authority_virtue,contains_authority_vice,contains_loyalty_virtue,contains_loyalty_vice,no moral foundation words,final output,final input,RA final input,RA final output,CA final input,CA final output
257,"RS : People move, in a life course, move in and out of work","People move, in a life course, move in and out of work",116711,nodeset6265,0,1,0,0,0,1,RS,"['r', 'people', 'move', 'in', 'a', 'life', 'course', 'move', 'in', 'and', 'out', 'of', 'work']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
258,"RS : and that in effect provides an incentive and also makes people feel like they’re getting back what they put in, at 70%","that in effect provides an incentive and also makes people feel like they’re getting back what they put in, at 70%",116721,nodeset6265,0,1,0,0,0,1,RS,"['rs', 'and', 'that', 'in', 'effect', 'provide', 'an', 'incentive', 'and', 'also', 'make', 'people', 'feel', 'like', 'they', '’', 're', 'get', 'back', 'what', 'they', 'put', 'in', 'at']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
259,AM : But a contributory principle also means that an idea of desert,a contributory principle also means that an idea of desert,34816,nodeset6266,0,0,0,0,0,0,AM,"['be', 'but', 'a', 'contributory', 'principle', 'also', 'mean', 'that', 'an', 'idea', 'of', 'desert']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,AM : The welfare state that we have at the moment here lacks a sense of ‘just desert’,The welfare state that we have at the moment here lacks a sense of ‘just desert’,34819,nodeset6266,0,1,0,0,0,1,AM,"['be', 'the', 'welfare', 'state', 'that', 'we', 'have', 'at', 'the', 'moment', 'here', 'lack', 'a', 'sense', 'of', 'just', 'desert']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
261,"AM : and when people try to make a distinction between the deserving and the less deserving claimants, some people then kick up about it","when people try to make a distinction between the deserving and the less deserving claimants, some people then kick up about it",34822,nodeset6266,0,1,0,1,0,0,AM,"['be', 'and', 'when', 'people', 'try', 'to', 'make', 'a', 'distinction', 'between', 'the', 'deserving', 'and', 'the', 'less', 'deserving', 'claimant', 'some', 'people', 'then', 'kick', 'up', 'about', 'it']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
262,"RS : But I don’t think that’s necessarily how the welfare state was ever intended to work, or the way it does work","that’s not necessarily how the welfare state was ever intended to work, or the way it does work",34836,nodeset6266,0,1,0,1,0,0,RS,"['r', 'but', 'I', 'do', 'not', 'think', 'that', '’', 'necessarily', 'how', 'the', 'welfare', 'state', 'be', 'ever', 'intend', 'to', 'work', 'or', 'the', 'way', 'it', 'do', 'work']",24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
263,RS : I think you get certain ‘social goods’ which are greater than that,you get certain ‘social goods’ which are greater than that,34840,nodeset6266,0,1,0,1,0,1,RS,"['rs', 'I', 'think', 'you', 'get', 'certain', 'social', 'good', 'which', 'be', 'great', 'than', 'that']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,"RS : I might not take back from the National Health Service or from the welfare state, the things that I put in, the money that I put in through my tax","I might not take back from the National Health Service or from the welfare state, the things that I put in, the money that I put in through my tax",34846,nodeset6266,0,1,0,0,0,1,RS,"['rs', 'I', 'might', 'not', 'take', 'back', 'from', 'the', 'national', 'health', 'service', 'or', 'from', 'the', 'welfare', 'state', 'the', 'thing', 'that', 'I', 'put', 'in', 'the', 'money', 'that', 'I', 'put', 'in', 'through', 'my', 'tax']",31,health,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
265,RS : but I certainly get indirect effects; indirect goods.,I certainly get indirect effects; indirect goods.,34852,nodeset6266,0,0,0,0,0,1,RS,"['r', 'but', 'I', 'certainly', 'get', 'indirect', 'effect', 'indirect', 'good']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,RS : I want to live in a London that doesn’t have high levels of homelessness,I want to live in a London that doesn’t have high levels of homelessness,34855,nodeset6266,0,0,0,0,0,0,RS,"['rs', 'I', 'want', 'to', 'live', 'in', 'a', 'london', 'that', 'do', 'not', 'have', 'high', 'level', 'of', 'homelessness']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,RS : I want to live in a London that doesn’t have high levels of crime,I want to live in a London that doesn’t have high levels of crime,34861,nodeset6266,0,0,0,0,0,0,RS,"['rs', 'I', 'want', 'to', 'live', 'in', 'a', 'london', 'that', 'do', 'not', 'have', 'high', 'level', 'of', 'crime']",16,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,RS : So there are other things that the taxpayers get back from the welfare state.,there are other things that the taxpayers get back from the welfare state.,34867,nodeset6266,0,1,0,1,0,0,RS,"['rs', 'so', 'there', 'be', 'other', 'thing', 'that', 'the', 'taxpayer', 'get', 'back', 'from', 'the', 'welfare', 'state']",15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
269,"RS : but I think it takes a very simple view, you know",it takes a very simple view,116750,nodeset6266,0,1,0,1,0,0,RS,"['r', 'but', 'I', 'think', 'it', 'take', 'a', 'very', 'simple', 'view', 'you', 'know']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
270,RS : you put a pound in,you put a pound in,116754,nodeset6266,0,1,0,0,0,1,RS,"['rs', 'you', 'put', 'a', 'pound', 'in']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
271,RS : and you take a pound out,you take a pound out,116761,nodeset6266,0,1,0,0,0,1,RS,"['r', 'and', 'you', 'take', 'a', 'pound', 'out']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
272,AM : But then you were critical about that?,RS was critical about that,116770,nodeset6267,0,1,0,0,0,1,AM,"['be', 'but', 'then', 'you', 'be', 'critical', 'about', 'that']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
273,"RS : is a punitive welfare state, is a welfare state which attempts to socially engineer, attempts to prod and poke people ‘carrot and stick’ into work, is that sufficient to break this apparent perceived cycle?","a punitive welfare state, a welfare state which attempts to socially engineer, attempts to prod and poke people ‘carrot and stick’ into work, is not sufficient to break this apparent perceived cycle",34888,nodeset6267,0,1,0,1,0,1,RS,"['rs', 'be', 'a', 'punitive', 'welfare', 'state', 'be', 'a', 'welfare', 'state', 'which', 'attempt', 'to', 'socially', 'engineer', 'attempt', 'to', 'prod', 'and', 'poke', 'people', 'carrot', 'and', 'stick', 'into', 'work', 'be', 'that', 'sufficient', 'to', 'break', 'this', 'apparent', 'perceive', 'cycle']",35,,,,,,,punitive,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274,"RS : Because – I mean the first question is, is there a problem?",there is a problem,34897,nodeset6267,0,1,0,1,0,1,RS,"['rs', 'because', '–', 'I', 'mean', 'the', 'first', 'question', 'be', 'be', 'there', 'a', 'problem']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,RS : Does it create these disincentives?,it creates these disincentives,34903,nodeset6267,0,1,0,0,0,1,RS,"['rs', 'do', 'it', 'create', 'these', 'disincentive']",6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
276,RS : will a carrot and a stick approach to welfare state actually solve them?,a carrot and a stick approach to welfare state won't actually solve them,34909,nodeset6267,0,1,0,0,0,1,RS,"['rs', 'will', 'a', 'carrot', 'and', 'a', 'stick', 'approach', 'to', 'welfare', 'state', 'actually', 'solve', 'they']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
277,AM : But then I don’t quite understand what your real criticism is of what Mr Cameron was saying,AM doesn't quite understand what RS's real criticism is of what Mr Cameron was saying,116782,nodeset6267,0,1,0,1,0,0,AM,"['be', 'but', 'then', 'I', 'do', 'not', 'quite', 'understand', 'what', 'your', 'real', 'criticism', 'be', 'of', 'what', 'mr', 'cameron', 'be', 'say']",19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
278,Mr Cameron : we do need to get back to this idea of desert,we do need to get back to this idea of desert,116786,nodeset6267,0,1,0,0,0,1,Mr Cameron,"['mr', 'cameron', 'we', 'do', 'need', 'to', 'get', 'back', 'to', 'this', 'idea', 'of', 'desert']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
279,"Mr Cameron : some people should think that what they pay in, that you should pay in and take out",you should pay in and take out,116793,nodeset6267,0,1,0,0,0,1,Mr Cameron,"['mr', 'cameron', 'some', 'people', 'should', 'think', 'that', 'what', 'they', 'pay', 'in', 'that', 'you', 'should', 'pay', 'in', 'and', 'take', 'out']",19,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
280,AM : and these things are in some sort of a balance,these things are in some sort of a balance,116801,nodeset6267,0,1,0,1,0,1,AM,"['be', 'and', 'these', 'thing', 'be', 'in', 'some', 'sort', 'of', 'a', 'balance']",11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
281,RS : But one of the things that I picked up when I was listening in the green room was about this idea of this demoralisation,one of the things that RS picked up when he was listening in the green room was about this idea of this demoralisation,116812,nodeset6267,0,1,0,1,0,0,RS,"['r', 'but', 'one', 'of', 'the', 'thing', 'that', 'I', 'pick', 'up', 'when', 'I', 'be', 'listen', 'in', 'the', 'green', 'room', 'be', 'about', 'this', 'idea', 'of', 'this', 'demoralisation']",25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
282,someone : demoralisation can happen to people that have sort of been born into a culture of poverty,demoralisation can happen to people that have sort of been born into a culture of poverty,116817,nodeset6267,0,0,0,0,0,0,someone,"['someone', 'demoralisation', 'can', 'happen', 'to', 'people', 'that', 'have', 'sort', 'of', 'be', 'bear', 'into', 'a', 'culture', 'of', 'poverty']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,RS : Or is there a danger that we’ll actually make things worse,there is not a danger that we’ll actually make things worse,116827,nodeset6267,0,1,0,1,0,1,RS,"['r', 'or', 'be', 'there', 'a', 'danger', 'that', 'we', '’', 'll', 'actually', 'make', 'thing', 'bad']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
284,RS : and we’ll actually further entrench the type of poverty?,we’ll not further entrench the type of poverty,116831,nodeset6267,0,1,0,0,0,1,RS,"['rs', 'and', 'we', '’', 'll', 'actually', 'far', 'entrench', 'the', 'type', 'of', 'poverty']",12,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
285,Romin :  eighteen plus're kind of overgrown children,eighteen plus're kind of overgrown children,42204,nodeset6269,1,0,1,0,0,0,Romin,"['romin', 'eighteen', 'plus', 're', 'kind', 'of', 'overgrown', 'child']",8,child,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
286,Claire : and I want to encourage a society that treats people as grown ups; that allows them to grow up,Claire wants to encourage a society that treats people as grown ups; that allows them to grow up,42209,nodeset6269,1,0,0,0,1,0,Claire,"['claire', 'and', 'I', 'want', 'to', 'encourage', 'a', 'society', 'that', 'treat', 'people', 'as', 'grow', 'up', 'that', 'allow', 'they', 'to', 'grow', 'up']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
287,"Claire : Before this recession, and forget whether Cameron is motivated by cuts or not, there was an ever increasingly welfare dependency","Before this recession, and forget whether Cameron is motivated by cuts or not, there was an ever increasingly welfare dependency",42215,nodeset6269,0,1,0,0,0,1,Claire,"['claire', 'before', 'this', 'recession', 'and', 'forget', 'whether', 'cameron', 'be', 'motivate', 'by', 'cut', 'or', 'not', 'there', 'be', 'an', 'ever', 'increasingly', 'welfare', 'dependency']",21,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
288,"Claire : And a lot of young people sort of, had a sense of entitlement, which I don’t think was very healthy","a lot of young people sort of, had a sense of entitlement, which wasn't very healthy",42219,nodeset6269,0,1,0,1,0,0,Claire,"['claire', 'and', 'a', 'lot', 'of', 'young', 'people', 'sort', 'of', 'have', 'a', 'sense', 'of', 'entitlement', 'which', 'I', 'do', 'not', 'think', 'be', 'very', 'healthy']",22,healthy,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
289,"Claire : why can’t young people go out and get something from the world, contribute something to the world. Instead of saying “Why can’t I get a well paid job? Why can’t I get a house?”?","young people should go out and get something from the world, contribute something to the world. Instead of saying “Why can’t I get a well paid job? Why can’t I get a house?”",116854,nodeset6269,0,1,0,1,0,0,Claire,"['claire', 'why', 'can', 'not', 'young', 'people', 'go', 'out', 'and', 'get', 'something', 'from', 'the', 'world', 'contribute', 'something', 'to', 'the', 'world', 'instead', 'of', 'say', 'why', 'can', 'not', 'I', 'get', 'a', 'well', 'pay', 'job', 'why', 'can', 'not', 'I', 'get', 'a', 'house']",38,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
290,"Claire : That’s not good, is it?",That’s not good,42238,nodeset6269,1,0,1,0,0,1,Claire,"['claire', 'that', '’', 'not', 'good', 'be', 'it']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
291,Romin :  Well it sort of goes back to the hypothetical couple living with their parents that Cameron spoke about in his speech on Monday. This couple who will say to me that I’m very angry that I see these other people,it sort of goes back to the hypothetical couple living with their parents that Cameron spoke about in his speech on Monday. This couple who will say to Romin that I’m very angry that Romin sees these other people,42244,nodeset6269,1,0,0,0,1,0,Romin,"['romin', 'well', 'it', 'sort', 'of', 'go', 'back', 'to', 'the', 'hypothetical', 'couple', 'live', 'with', 'their', 'parent', 'that', 'cameron', 'speak', 'about', 'in', 'his', 'speech', 'on', 'monday', 'this', 'couple', 'who', 'will', 'say', 'to', 'I', 'that', 'I', '’', 'm', 'very', 'angry', 'that', 'I', 'see', 'these', 'other', 'people']",43,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
292,Romin : really I think they shouldn’t be angry with young people who are making use of the welfare state,they shouldn’t be angry with young people who are making use of the welfare state,42250,nodeset6269,0,1,0,1,0,0,Romin,"['romin', 'really', 'I', 'think', 'they', 'should', 'not', 'be', 'angry', 'with', 'young', 'people', 'who', 'be', 'make', 'use', 'of', 'the', 'welfare', 'state']",20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
293,Romin : they should really be angry with their government for not addressing the underlying social policy issues,they should really be angry with their government for not addressing the underlying social policy issues,42256,nodeset6269,0,1,0,0,0,1,Romin,"['romin', 'they', 'should', 'really', 'be', 'angry', 'with', 'their', 'government', 'for', 'not', 'address', 'the', 'underlying', 'social', 'policy', 'issue']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
294,"Claire : Okay, well that would be a start",that would be a start,42262,nodeset6269,0,0,0,0,0,0,Claire,"['claire', 'okay', 'well', 'that', 'would', 'be', 'a', 'start']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
295,Claire : I think that’s overstating it,that’s overstating it,42274,nodeset6269,1,0,0,0,1,0,Claire,"['claire', 'I', 'think', 'that', '’', 's', 'overstate', 'it']",8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
296,Claire : I think that what we need is more houses,what we need is more houses,42280,nodeset6269,0,1,0,1,0,0,Claire,"['claire', 'I', 'think', 'that', 'what', 'we', 'need', 'be', 'more', 'house']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
297,Claire : that’s fair enough,that’s fair enough,42286,nodeset6269,0,1,0,0,0,1,Claire,"['claire', 'that', '’', 'fair', 'enough']",5,,,fair,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
298,"people : If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on","If we don’t give more benefits, more welfare, we’re going to end up with homeless young people everywhere, destitution and so on",116886,nodeset6269,1,0,1,0,0,0,people,"['people', 'if', 'we', 'do', 'not', 'give', 'more', 'benefit', 'more', 'welfare', 'we', '’', 're', 'go', 'to', 'end', 'up', 'with', 'homeless', 'young', 'people', 'everywhere', 'destitution', 'and', 'so', 'on']",26,benefit,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
299,"Michael : Should the welfare state, in your view, be about what people need, or what they deserve?",the welfare state should be about what people need/what they deserve,42325,nodeset6270,0,0,0,0,0,0,Michael,"['michael', 'should', 'the', 'welfare', 'state', 'in', 'your', 'view', 'be', 'about', 'what', 'people', 'need', 'or', 'what', 'they', 'deserve']",17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,Neil :  Well it should be about a bit of both,it should be about a bit of both,42328,nodeset6270,0,0,0,0,0,0,Neil,"['neil', 'well', 'it', 'should', 'be', 'about', 'a', 'bit', 'of', 'both']",10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301,Neil : but I think we should move towards a system which is more based on what you deserve,we should move towards a system which is more based on what you deserve,42332,nodeset6270,0,1,0,1,0,0,Neil,"['neil', 'but', 'I', 'think', 'we', 'should', 'move', 'towards', 'a', 'system', 'which', 'be', 'more', 'base', 'on', 'what', 'you', 'deserve']",18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
302,Neil : Britain actually is quite unusual internationally,Britain actually is quite unusual internationally,42338,nodeset6270,0,1,0,1,0,1,Neil,"['neil', 'britain', 'actually', 'be', 'quite', 'unusual', 'internationally']",7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,Neil : as it’s moved the furthest away of any of the industrialised countries from a contributory system where what you’ve paid in is what you get out,it’s moved the furthest away of any of the industrialised countries from a contributory system where what you’ve paid in is what you get out,42344,nodeset6270,0,1,0,0,0,1,Neil,"['neil', 'as', 'it', '’', 's', 'move', 'the', 'furth', 'away', 'of', 'any', 'of', 'the', 'industrialise', 'country', 'from', 'a', 'contributory', 'system', 'where', 'what', 'you', '’', 've', 'pay', 'in', 'be', 'what', 'you', 'get', 'out']",31,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
304,Neil : In most other countries there’s something like an unemployment insurance,In most other countries there’s something like an unemployment insurance,42350,nodeset6270,0,1,0,0,0,1,Neil,"['neil', 'in', 'most', 'other', 'country', 'there', '’', 'something', 'like', 'an', 'unemployment', 'insurance']",12,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
305,"Neil : so if you have become unemployed and you’ve paid in in the past, you’ll get a more generous rate of benefits than people who haven’t paid in","if you have become unemployed and you’ve paid in in the past, you’ll get a more generous rate of benefits than people who haven’t paid in",42353,nodeset6270,0,1,0,1,0,0,Neil,"['neil', 'so', 'if', 'you', 'have', 'become', 'unemployed', 'and', 'you', '’', 've', 'pay', 'in', 'in', 'the', 'past', 'you', '’', 'll', 'get', 'a', 'more', 'generous', 'rate', 'of', 'benefit', 'than', 'people', 'who', 'have', 'not', 'pay', 'in']",33,"generous,benefit",,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
306,Neil : That was the way our system was supposed to work as well,That was the way our system was supposed to work as well,42359,nodeset6270,0,1,0,1,0,1,Neil,"['neil', 'that', 'be', 'the', 'way', 'our', 'system', 'be', 'suppose', 'to', 'work', 'as', 'well']",13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,Neil : that’s what William Beveridge wanted when he was designing the welfare state,that’s what William Beveridge wanted when he was designing the welfare state,42363,nodeset6270,0,1,0,1,0,1,Neil,"['neil', 'that', '’', 'what', 'william', 'beveridge', 'want', 'when', 'he', 'be', 'design', 'the', 'welfare', 'state']",14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308,Neil : He thought about having this two-tier system,William Beveridge thought about having this two-tier system,116923,nodeset6270,0,1,0,0,0,1,Neil,"['neil', 'he', 'think', 'about', 'have', 'this', 'two', 'tier', 'system']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
309,Neil : but we never properly put that into operation,we never properly put that into operation,42375,nodeset6270,0,1,0,0,0,1,Neil,"['neil', 'but', 'we', 'never', 'properly', 'put', 'that', 'into', 'operation']",9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
310,Neil : So Britain is actually very unusual compared to other countries,Britain is actually very unusual compared to other countries,42381,nodeset6270,0,1,0,1,0,0,Neil,"['neil', 'so', 'britain', 'be', 'actually', 'very', 'unusual', 'compare', 'to', 'other', 'country']",11,,,,,country,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
311,"Clifford : If we’re returning to the notion of the deserving and the undeserving poor, what happens to the children of the undeserving?","If we’re returning to the notion of the deserving and the undeserving poor, xxx happens to the children of the undeserving",42387,nodeset6271,0,0,0,0,0,0,Clifford,"['clifford', 'if', 'we', '’', 're', 'return', 'to', 'the', 'notion', 'of', 'the', 'deserving', 'and', 'the', 'undeserving', 'poor', 'what', 'happen', 'to', 'the', 'child', 'of', 'the', 'undeserving']",24,child,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Clifford : I’m thinking particularly of the fourth child in David Cameron’s Chinese style three-child policy. Are they undeserving?,the fourth child in David Cameron’s Chinese style three-child policy is not undeserving,42390,nodeset6271,0,0,0,0,0,0,Clifford,"['clifford', 'I', '’', 'm', 'think', 'particularly', 'of', 'the', 'fourth', 'child', 'in', 'david', 'cameron', '’', 's', 'chinese', 'style', 'three', 'child', 'policy', 'be', 'they', 'undeserve']",23,child,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Neil : I don’t think these terms ‘deserving’ or ‘undeserving’ are particularly helpful,these terms ‘deserving’ or ‘undeserving’ are not particularly helpful,42396,nodeset6271,0,0,0,0,0,0,Neil,"['neil', 'I', 'do', 'not', 'think', 'these', 'term', 'deserve', 'or', 'undeserving', 'be', 'particularly', 'helpful']",13,helpful,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"Neil : What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things","What we do need to think about, are people’s incentives, and how you set up people’s incentives in the right way, that people do the right things",42400,nodeset6271,0,0,0,0,0,0,Neil,"['neil', 'what', 'we', 'do', 'need', 'to', 'think', 'about', 'be', 'people', '’', 's', 'incentive', 'and', 'how', 'you', 'set', 'up', 'people', '’', 's', 'incentive', 'in', 'the', 'right', 'way', 'that', 'people', 'do', 'the', 'right', 'thing']",32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
315,"Neil : How do we move from a policy that we’ve been pursuing for quite a long time, of trying to fight poverty mainly by giving people more in cash benefits, which solves the problem today, to a policy which is more about solving the problem over the long run by moving more people into work, reducing unemployment","xxx is how we move from a policy that we’ve been pursuing for quite a long time, of trying to fight poverty mainly by giving people more in cash benefits, which solves the problem today, to a policy which is more about solving the problem over the long run by moving more people into work, reducing unemployment",42406,nodeset6271,0,0,0,0,0,0,Neil,"['neil', 'how', 'do', 'we', 'move', 'from', 'a', 'policy', 'that', 'we', '’', 've', 'be', 'pursue', 'for', 'quite', 'a', 'long', 'time', 'of', 'try', 'to', 'fight', 'poverty', 'mainly', 'by', 'give', 'people', 'more', 'in', 'cash', 'benefit', 'which', 'solve', 'the', 'problem', 'today', 'to', 'a', 'policy', 'which', 'be', 'more', 'about', 'solve', 'the', 'problem', 'over', 'the', 'long', 'run', 'by', 'move', 'more', 'people', 'into', 'work', 'reduce', 'unemployment']",59,benefit,fight,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,"Clifford :  Isn’t the truth that there’s quite a substantial element of blame of the people who are so called ‘undeserving’, even if you don’t accept the term?","there’s quite a substantial element of blame of the people who are so called ‘undeserving’, even if Neil doesn't accept the term",42412,nodeset6272,0,1,0,1,0,0,Clifford,"['clifford', 'be', 'not', 'the', 'truth', 'that', 'there', '’', 'quite', 'a', 'substantial', 'element', 'of', 'blame', 'of', 'the', 'people', 'who', 'be', 'so', 'call', 'undeserve', 'even', 'if', 'you', 'do', 'not', 'accept', 'the', 'term']",30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
